,Braid,Epoch,Step,Reward,Action_list
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,0,-2.28,"[3, 3, 3, 6, 3, 3, 9, 9, 8, 8, 3, 3, 6, 9, 3, 3, 3, 8, 9, 3, 2, 3, 3, 2, 8, 3, 9, 9, 9, 8, 3, 3, 8, 8, 8, 3, 8, 9, 8, 8, 3, 8, 3, 8, 2, 3, 3, 2, 8, 3, 3, 9, 8, 3, 9, 3, 3, 3, 9, 3, 3, 0, 8, 2, 2, 3, 3, 9, 2, 0, 8, 8, 8, 3, 8, 2, 3, 0, 9, 8, 8, 3, 2, 8, 8, 8, 8, 3, 3, 8, 9, 9, 9, 9, 8, 2, 3, 8, 2, 8, 9, 9, 2, 8, 3, 9, 8, 3, 8, 3, 3, 3, 3, 9, 3, 9, 8, 2, 2, 3, 5, 2, 2, 3, 3, 2, 8, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,1,-2.04,"[8, 2, 9, 3, 3, 2, 2, 8, 3, 3, 9, 8, 3, 8, 6, 3, 8, 3, 3, 9, 3, 8, 8, 3, 3, 8, 9, 3, 0, 8, 9, 8, 3, 9, 8, 8, 3, 3, 2, 8, 3, 3, 9, 3, 2, 9, 8, 8, 3, 3, 8, 8, 3, 3, 3, 9, 8, 8, 3, 3, 8, 3, 3, 0, 3, 3, 2, 8, 8, 8, 8, 2, 3, 2, 3, 8, 3, 8, 3, 3, 3, 3, 3, 8, 0, 3, 8, 3, 3, 8, 2, 2, 3, 2, 8, 3, 8, 8, 3, 9, 8, 9, 8, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,2,-2.56,"[3, 3, 8, 3, 8, 3, 8, 8, 3, 2, 3, 9, 8, 3, 8, 8, 9, 3, 3, 3, 2, 3, 3, 9, 3, 3, 3, 6, 3, 3, 8, 3, 8, 0, 3, 2, 3, 2, 3, 0, 8, 8, 3, 3, 3, 3, 8, 3, 2, 3, 3, 3, 3, 3, 8, 2, 3, 3, 3, 3, 8, 2, 8, 8, 8, 2, 8, 3, 9, 3, 2, 8, 3, 3, 8, 2, 3, 3, 3, 8, 3, 3, 9, 8, 8, 8, 9, 3, 2, 3, 3, 8, 2, 3, 8, 2, 9, 2, 8, 2, 8, 3, 8, 8, 3, 3, 9, 9, 2, 3, 3, 6, 9, 9, 3, 3, 3, 8, 2, 8, 3, 3, 3, 8, 3, 9, 9, 3, 2, 9, 2, 3, 8, 3, 3, 0, 3, 3, 9, 3, 3, 8, 8, 9, 3, 9, 8, 8, 3, 3, 8, 8, 8, 9, 9, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,3,-2.46,"[8, 3, 3, 3, 2, 3, 3, 8, 9, 2, 3, 2, 3, 3, 8, 3, 8, 2, 0, 8, 9, 3, 9, 3, 3, 3, 3, 6, 3, 3, 8, 3, 10, 2, 8, 9, 2, 3, 8, 3, 9, 3, 8, 3, 8, 8, 3, 3, 3, 8, 3, 8, 5, 2, 3, 8, 3, 2, 8, 8, 3, 3, 8, 8, 3, 8, 3, 3, 3, 3, 3, 8, 3, 8, 3, 8, 3, 3, 3, 3, 3, 3, 2, 8, 10, 3, 0, 9, 5, 9, 3, 8, 9, 9, 3, 3, 3, 2, 3, 3, 9, 8, 8, 3, 0, 9, 8, 3, 3, 9, 3, 8, 3, 3, 3, 2, 8, 8, 8, 9, 8, 2, 8, 8, 8, 9, 2, 3, 3, 3, 5, 2, 6, 3, 2, 3, 3, 9, 3, 3, 9, 3, 3, 3, 3, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,5,-1.7,"[9, 9, 8, 2, 9, 3, 8, 3, 9, 3, 8, 3, 9, 2, 3, 3, 2, 2, 3, 9, 3, 8, 3, 2, 8, 3, 10, 0, 0, 2, 8, 2, 9, 9, 3, 8, 3, 8, 8, 3, 8, 3, 2, 9, 2, 8, 3, 3, 8, 8, 8, 3, 0, 9, 8, 9, 3, 3, 3, 8, 2, 4, 2, 2, 3, 3, 2, 3, 2, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,6,-2.09,"[3, 8, 9, 8, 2, 8, 3, 3, 8, 8, 1, 0, 8, 3, 0, 8, 3, 2, 2, 3, 3, 8, 6, 9, 3, 8, 9, 9, 2, 3, 3, 2, 9, 8, 3, 3, 3, 3, 8, 9, 3, 9, 8, 3, 3, 3, 8, 8, 3, 3, 9, 8, 3, 9, 3, 3, 3, 0, 2, 3, 3, 3, 5, 3, 9, 9, 2, 8, 3, 8, 8, 8, 3, 3, 8, 8, 8, 3, 8, 3, 8, 3, 3, 3, 3, 3, 3, 3, 8, 5, 5, 2, 2, 3, 9, 8, 9, 8, 3, 8, 9, 3, 9, 3, 3, 2, 3, 2, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,7,-1.97,"[3, 3, 8, 8, 0, 3, 2, 8, 8, 9, 3, 2, 3, 3, 3, 2, 8, 3, 3, 8, 9, 9, 9, 0, 8, 3, 8, 3, 3, 9, 8, 9, 3, 8, 3, 2, 8, 2, 5, 8, 8, 3, 3, 3, 3, 2, 8, 3, 8, 3, 3, 3, 3, 8, 3, 9, 2, 3, 8, 3, 9, 3, 8, 8, 8, 3, 3, 2, 3, 3, 3, 8, 8, 8, 2, 2, 5, 2, 8, 8, 9, 3, 9, 3, 3, 9, 9, 8, 3, 9, 3, 0, 9, 3, 2, 5, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,8,-2.12,"[3, 3, 8, 3, 3, 10, 3, 9, 8, 3, 3, 8, 8, 3, 3, 3, 9, 8, 8, 3, 3, 9, 3, 3, 8, 8, 3, 2, 3, 5, 2, 2, 0, 9, 8, 3, 8, 3, 3, 3, 8, 2, 3, 9, 2, 3, 3, 3, 2, 8, 3, 3, 2, 9, 8, 2, 3, 3, 8, 3, 9, 8, 2, 3, 9, 8, 8, 3, 3, 3, 8, 3, 2, 8, 3, 5, 8, 8, 0, 8, 3, 3, 8, 2, 2, 3, 3, 2, 9, 0, 3, 2, 2, 6, 9, 9, 3, 3, 3, 8, 9, 3, 2, 2, 6, 8, 2, 8, 3, 8, 2, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,9,-2.26,"[3, 3, 8, 3, 3, 8, 8, 9, 8, 9, 8, 3, 8, 9, 3, 3, 5, 9, 3, 3, 8, 8, 8, 2, 3, 3, 8, 3, 8, 3, 8, 2, 3, 10, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 10, 8, 8, 3, 8, 3, 8, 3, 3, 9, 8, 8, 3, 3, 8, 8, 3, 9, 8, 3, 5, 8, 9, 9, 3, 9, 3, 8, 8, 2, 3, 3, 8, 9, 3, 8, 3, 8, 0, 9, 8, 3, 9, 3, 8, 8, 8, 3, 9, 3, 8, 3, 3, 2, 3, 3, 8, 3, 0, 3, 3, 6, 8, 3, 3, 3, 3, 2, 8, 3, 3, 8, 2, 8, 3, 9, 3, 3, 0, 0]"
0,[-1 -1 -1  2  1  2 -1 -1 -2 -1],0,12,-1.75,"[9, 3, 2, 3, 9, 3, 8, 3, 2, 3, 3, 2, 8, 3, 3, 9, 3, 9, 2, 3, 0, 3, 8, 8, 5, 2, 2, 8, 3, 8, 0, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 8, 6, 2, 8, 9, 8, 8, 3, 9, 3, 3, 9, 8, 0, 8, 2, 2, 3, 9, 5, 9, 2, 8, 3, 3, 8, 8, 2, 9, 0]"
