,Braid,Epoch,Step,Reward,Action_list
0,[-1 -1 -1 -1 -1 -1 -1],5,13,-6.73,"[8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 0, 8, 0, 10, 8, 6, 6, 8, 8, 10, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 6, 8, 10, 8, 8, 8, 4, 0, 6, 8, 4, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 1, 8, 8, 8, 8, 8, 4, 8, 1, 8, 8, 8, 6, 4, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 4, 10, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 4, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 4, 8, 4, 8, 6, 8, 8, 8, 8, 6, 8, 8, 8, 4, 8, 8, 10, 9, 8, 10, 8, 10, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 10, 8, 8, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,16,-6.96,"[6, 4, 10, 10, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 8, 4, 9, 4, 8, 8, 8, 8, 8, 10, 8, 6, 8, 8, 10, 8, 6, 8, 6, 8, 8, 8, 10, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 4, 9, 0, 8, 8, 10, 8, 8, 8, 6, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 10, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 6, 8, 8, 8, 8, 9, 10, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 4, 8, 8, 8, 8, 8, 9, 8, 8, 10, 10, 8, 6, 10, 10, 8, 0, 8, 8, 6, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 4, 9, 8, 8, 8, 4, 0, 8, 0, 9, 6, 8, 9, 8, 8, 10, 10, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,30,-6.64,"[8, 8, 6, 6, 10, 8, 8, 8, 10, 6, 8, 8, 8, 1, 8, 8, 8, 8, 0, 8, 1, 8, 8, 0, 8, 1, 10, 8, 8, 6, 8, 10, 0, 8, 8, 6, 8, 8, 1, 10, 8, 8, 8, 8, 10, 6, 8, 8, 8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 4, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 6, 1, 10, 8, 8, 8, 8, 0, 9, 0, 8, 0, 8, 0, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 6, 8, 10, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 10, 6, 8, 8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 4, 8, 8, 8, 10, 8, 8, 8, 10, 6, 8, 8, 8, 8, 8, 8, 4, 8, 8, 10, 10, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,31,-6.67,"[9, 8, 8, 8, 6, 8, 8, 10, 8, 1, 8, 8, 8, 10, 8, 9, 8, 8, 0, 8, 8, 8, 4, 4, 8, 8, 9, 4, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 8, 4, 4, 1, 8, 8, 8, 8, 4, 8, 8, 4, 8, 8, 8, 8, 8, 8, 8, 8, 10, 0, 8, 0, 10, 10, 8, 8, 8, 8, 8, 0, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 10, 8, 10, 8, 8, 8, 9, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 0, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 9, 8, 8, 8, 8, 6, 8, 8, 8, 6, 8, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 8, 8, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,40,-6.08,"[8, 8, 8, 6, 10, 8, 8, 10, 8, 8, 4, 8, 8, 8, 1, 0, 8, 9, 10, 8, 8, 1, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 4, 4, 8, 10, 9, 6, 8, 8, 8, 0, 10, 8, 8, 10, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 0, 8, 6, 8, 8, 4, 8, 8, 8, 6, 8, 6, 8, 8, 6, 4, 8, 8, 10, 8, 8, 10, 8, 10, 8, 6, 8, 0, 8, 0, 4, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,61,-5.86,"[4, 8, 4, 1, 8, 10, 8, 9, 8, 8, 0, 8, 8, 8, 8, 8, 10, 4, 10, 0, 8, 8, 8, 9, 1, 9, 8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 8, 6, 9, 1, 8, 8, 6, 8, 6, 8, 8, 8, 8, 10, 8, 8, 8, 0, 8, 8, 10, 8, 8, 8, 0, 8, 6, 8, 10, 6, 8, 8, 8, 8, 9, 0, 8, 8, 9, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,71,-5.64,"[9, 6, 8, 0, 8, 8, 8, 9, 8, 6, 8, 8, 4, 8, 8, 8, 8, 1, 8, 10, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 6, 4, 8, 8, 6, 8, 8, 8, 8, 10, 8, 8, 4, 8, 8, 6, 8, 8, 10, 8, 9, 0, 8, 8, 8, 8, 8, 0, 6, 8, 8, 0, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,75,-6.63,"[6, 4, 8, 8, 6, 8, 10, 0, 8, 8, 8, 6, 8, 8, 8, 8, 4, 8, 8, 4, 8, 10, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 8, 10, 8, 8, 8, 10, 4, 8, 0, 8, 8, 8, 4, 10, 8, 10, 6, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 9, 8, 10, 8, 0, 8, 10, 6, 8, 10, 8, 8, 8, 8, 9, 10, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 9, 1, 10, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 6, 8, 8, 8, 8, 0, 8, 6, 8, 8, 4, 8, 4, 8, 8, 0, 8, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,86,-6.75,"[4, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 6, 8, 8, 8, 9, 8, 8, 6, 10, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 10, 8, 10, 8, 8, 8, 10, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 9, 4, 8, 4, 0, 8, 8, 8, 0, 8, 6, 8, 10, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 10, 4, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 8, 8, 8, 8, 8, 8, 8, 10, 10, 8, 8, 8, 6, 8, 9, 8, 9, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 0, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 8, 8, 0]"
0,[-1 -1 -1 -1 -1 -1 -1],5,87,-6.72,"[8, 10, 8, 8, 8, 10, 8, 8, 0, 8, 10, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 0, 8, 8, 8, 8, 0, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 0, 8, 8, 4, 8, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 10, 8, 8, 8, 8, 8, 8, 1, 9, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 6, 8, 8, 8, 8, 9, 10, 8, 8, 8, 8, 8, 8, 9, 10, 8, 8, 6, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 10, 1, 8, 8, 8, 0, 8, 9, 10, 8, 8, 8, 8, 0]"
