,Braid,Epoch,Step,Reward,Action_list
0,[ 1  1  2 -1 -1 -1  3  2  2],10,3,0.35,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 6, 8, 2, 10, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 6, 0, 10, 8, 8, 6, 10, 6, 8, 8, 9, 8, 8, 10, 8, 10, 8, 2, 8, 8, 8, 8, 8, 8, 2, 8, 8, 2, 2, 8, 8, 8, 8, 9, 8, 8, 0, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],10,13,0.13,"[8, 8, 8, 8, 8, 10, 8, 8, 0, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 2, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 6, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],10,39,-0.36,"[10, 8, 8, 8, 8, 8, 2, 8, 8, 6, 9, 8, 0, 10, 6, 8, 6, 8, 4, 8, 8, 8, 10, 1, 8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 4, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8, 6, 0, 6, 8, 8, 8, 8, 8, 10, 8, 10, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 0, 6, 8, 8, 8, 8, 8, 8, 8, 10, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 2, 6, 8, 8, 8, 8, 8, 8, 6, 8, 6, 8, 8, 8, 8, 8, 10, 8, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],10,48,-0.37,"[8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 10, 8, 6, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 10, 10, 8, 8, 8, 4, 8, 9, 8, 8, 6, 8, 4, 8, 8, 10, 8, 6, 6, 8, 10, 8, 8, 8, 8, 6, 8, 4, 12, 0, 10, 8, 8, 8, 8, 8, 6, 8, 8, 6, 8, 8, 1, 4, 8, 8, 8, 8, 8, 2, 6, 8, 4, 8, 0, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 6, 8, 8, 8, 8, 8, 10, 8, 4, 8, 8, 10, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 2, 4, 10, 8, 8, 8, 8, 8, 8, 8, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],10,49,-0.03,"[8, 8, 8, 10, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 4, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 9, 8, 8, 8, 8, 4, 8, 6, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 6, 8, 1, 8, 10, 8, 10, 8, 10, 9, 8, 8, 8, 8, 8, 8, 8, 8, 2, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 10, 10, 8, 8, 8, 10, 10, 8, 8, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],10,51,-0.39,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 10, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 6, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 10, 8, 8, 8, 9, 8, 9, 8, 8, 8, 6, 4, 8, 8, 6, 8, 10, 8, 8, 8, 9, 8, 2, 8, 8, 8, 8, 8, 9, 8, 9, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 10, 4, 0, 8, 8, 8, 8, 8, 8, 8, 8, 2, 8, 8, 2, 8, 8, 8, 8, 8, 8, 2, 8, 8, 8, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],10,84,0.18,"[8, 8, 10, 8, 8, 8, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 0, 8, 10, 8, 8, 8, 6, 8, 8, 9, 8, 8, 10, 8, 10, 8, 8, 6, 8, 8, 8, 8, 8, 8, 10, 6, 9, 8, 8, 0, 8, 6, 8, 8, 8, 8, 8, 2, 8, 6, 8, 8, 10, 8, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],10,94,0.15,"[8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 1, 0, 10, 2, 8, 10, 8, 8, 10, 10, 8, 10, 6, 8, 8, 8, 8, 8, 8, 8, 8, 2, 8, 9, 10, 8, 8, 8, 9, 1, 8, 8, 0, 8, 6, 8, 8, 1, 8, 8, 8, 8, 8, 8, 10, 8, 10, 2, 8, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 2, 8, 8, 8, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],11,3,-0.15,"[8, 8, 8, 8, 8, 8, 6, 8, 10, 8, 8, 8, 1, 8, 8, 8, 10, 8, 6, 8, 8, 8, 8, 9, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 2, 8, 6, 8, 8, 0, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 10, 8, 8, 8, 8, 8, 8, 8, 4, 8, 4, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 8, 2, 0, 8, 8, 8, 8, 10, 8, 8, 8, 8, 10, 8, 8, 8, 8, 4, 8, 8, 6, 8, 8, 8, 8, 9, 0]"
0,[ 1  1  2 -1 -1 -1  3  2  2],11,6,-0.23,"[8, 8, 8, 8, 8, 8, 8, 8, 1, 6, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 10, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 6, 8, 8, 6, 8, 8, 8, 8, 8, 8, 9, 6, 8, 10, 8, 8, 8, 8, 6, 8, 8, 8, 8, 4, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 8, 8, 6, 8, 8, 8, 9, 8, 8, 8, 8, 8, 9, 8, 0, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 0]"
