,Braid,Epoch,Step,Reward,Action_list
0,[-3 -1 -2 -3 -1  3  2],0,0,0.11,"[2, 8, 8, 8, 2, 8, 8, 5, 8, 3, 9, 10, 1, 3, 9, 3, 3, 8, 3, 8, 3, 0, 9, 9, 9, 8, 3, 3, 3, 9, 3, 9, 2, 3, 9, 3, 3, 2, 8, 2, 3, 3, 8, 8, 11, 3, 9, 9, 5, 10, 3, 8, 8, 3, 8, 8, 3, 8, 3, 3, 8, 4, 9, 3, 8, 9, 5, 2, 2, 3, 8, 2, 0, 0, 3, 3, 8, 2, 6, 8, 3, 8, 2, 8, 4, 9, 3, 9, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,3,0.86,"[0, 3, 8, 3, 3, 3, 0, 3, 3, 8, 5, 3, 8, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,8,0.67,"[8, 2, 3, 6, 3, 8, 8, 3, 0, 3, 8, 8, 10, 2, 5, 2, 0, 3, 8, 3, 8, 8, 3, 8, 3, 2, 3, 3, 3, 2, 8, 8, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,10,-0.31,"[3, 9, 6, 7, 11, 8, 8, 8, 3, 3, 2, 3, 9, 3, 8, 8, 9, 5, 3, 3, 3, 2, 8, 8, 2, 3, 8, 8, 3, 8, 3, 3, 8, 8, 2, 3, 0, 8, 3, 2, 9, 3, 8, 9, 3, 8, 3, 8, 8, 3, 10, 3, 8, 9, 8, 3, 8, 9, 8, 10, 3, 8, 0, 3, 8, 8, 8, 8, 9, 8, 5, 3, 3, 2, 8, 8, 2, 2, 8, 3, 2, 3, 9, 8, 3, 9, 2, 3, 8, 3, 9, 3, 2, 8, 10, 8, 3, 8, 8, 8, 3, 3, 3, 8, 3, 2, 8, 3, 8, 7, 9, 9, 5, 9, 2, 2, 8, 8, 8, 9, 2, 9, 3, 8, 8, 9, 7, 9, 8, 2, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,11,0.76,"[8, 3, 0, 0, 4, 3, 3, 9, 3, 2, 8, 3, 3, 9, 3, 2, 8, 8, 3, 8, 8, 8, 2, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,13,-0.03,"[3, 8, 8, 8, 9, 3, 8, 8, 8, 8, 8, 8, 8, 9, 3, 8, 9, 5, 10, 3, 3, 8, 8, 3, 8, 9, 3, 3, 2, 9, 9, 3, 2, 8, 7, 3, 3, 3, 3, 2, 3, 2, 8, 3, 9, 3, 8, 8, 8, 2, 8, 8, 3, 2, 0, 3, 8, 8, 2, 3, 3, 3, 8, 8, 3, 9, 3, 2, 3, 3, 8, 2, 0, 2, 8, 8, 8, 9, 3, 8, 3, 8, 5, 3, 3, 3, 8, 3, 3, 5, 8, 3, 8, 3, 9, 8, 8, 8, 8, 3, 8, 3, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,14,0.06,"[8, 2, 3, 2, 9, 8, 8, 3, 3, 10, 3, 8, 9, 2, 8, 6, 6, 8, 8, 3, 3, 9, 8, 2, 5, 2, 8, 3, 5, 3, 10, 1, 3, 2, 9, 8, 3, 3, 6, 3, 3, 3, 9, 9, 8, 7, 9, 8, 9, 3, 0, 9, 8, 3, 8, 2, 10, 0, 2, 3, 8, 8, 8, 8, 7, 3, 9, 6, 9, 2, 3, 9, 8, 8, 3, 5, 3, 3, 8, 9, 8, 8, 8, 2, 8, 3, 8, 8, 3, 3, 3, 3, 8, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,23,-0.31,"[8, 3, 8, 8, 3, 8, 8, 9, 3, 9, 8, 8, 7, 6, 7, 3, 8, 8, 8, 3, 9, 3, 8, 3, 5, 2, 2, 8, 7, 2, 8, 9, 3, 8, 2, 8, 3, 8, 8, 3, 8, 2, 10, 8, 8, 3, 3, 3, 10, 8, 8, 8, 0, 3, 3, 8, 12, 8, 2, 0, 3, 8, 3, 3, 8, 5, 8, 8, 0, 3, 8, 8, 5, 3, 9, 2, 3, 2, 4, 2, 8, 3, 8, 5, 3, 2, 8, 10, 3, 8, 2, 2, 8, 1, 3, 3, 8, 8, 8, 3, 2, 8, 9, 3, 10, 8, 8, 8, 3, 8, 3, 9, 2, 8, 3, 5, 3, 9, 8, 2, 3, 2, 3, 6, 9, 8, 9, 8, 8, 3, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,25,0.31,"[8, 8, 0, 8, 3, 8, 0, 2, 8, 8, 9, 9, 8, 6, 9, 0, 8, 3, 8, 8, 0, 8, 9, 9, 3, 8, 2, 3, 9, 3, 3, 2, 8, 2, 5, 3, 9, 8, 8, 3, 3, 8, 3, 8, 10, 9, 2, 8, 3, 3, 2, 8, 3, 8, 2, 3, 3, 3, 8, 8, 8, 8, 8, 8, 3, 8, 8, 3, 0]"
0,[-3 -1 -2 -3 -1  3  2],0,26,-0.49,"[3, 8, 3, 3, 3, 3, 3, 5, 8, 2, 3, 2, 8, 3, 3, 3, 2, 3, 8, 4, 8, 8, 3, 3, 3, 8, 3, 2, 3, 2, 9, 8, 8, 8, 8, 8, 9, 8, 3, 3, 8, 3, 5, 9, 8, 8, 3, 2, 2, 8, 3, 3, 3, 8, 9, 9, 8, 9, 2, 3, 3, 3, 3, 1, 2, 8, 8, 7, 3, 8, 9, 3, 3, 2, 3, 3, 3, 2, 8, 3, 8, 3, 3, 8, 3, 7, 4, 3, 5, 3, 8, 9, 8, 8, 8, 3, 3, 3, 3, 3, 3, 9, 2, 3, 3, 8, 3, 2, 2, 3, 8, 8, 3, 9, 3, 3, 3, 3, 8, 3, 9, 0, 9, 8, 9, 3, 3, 2, 3, 3, 10, 9, 2, 12, 0, 5, 2, 3, 8, 3, 3, 3, 9, 3, 8, 0, 8, 8, 0]"
