,Braid,Epoch,Step,Reward,Action_list
0,[-3  2  3  1  2],0,0,0.03,"[8, 8, 2, 2, 9, 3, 8, 8, 3, 3, 8, 8, 0, 3, 8, 8, 2, 3, 9, 8, 2, 3, 3, 9, 5, 3, 8, 2, 8, 3, 8, 7, 8, 3, 8, 9, 3, 8, 8, 3, 2, 8, 3, 3, 3, 3, 2, 8, 3, 8, 3, 8, 2, 3, 8, 8, 9, 8, 8, 0, 8, 3, 8, 6, 3, 0, 3, 3, 8, 2, 9, 9, 2, 3, 5, 8, 2, 8, 8, 3, 10, 0, 2, 8, 3, 8, 9, 3, 8, 3, 3, 8, 3, 8, 5, 8, 0]"
0,[-3  2  3  1  2],0,3,0.05,"[3, 9, 3, 3, 8, 3, 8, 3, 2, 9, 9, 3, 8, 8, 3, 3, 8, 3, 8, 1, 9, 8, 2, 9, 0, 0, 7, 3, 3, 3, 8, 8, 2, 8, 3, 9, 2, 8, 9, 8, 9, 5, 8, 5, 8, 2, 3, 8, 3, 2, 10, 3, 3, 8, 8, 8, 3, 2, 3, 3, 8, 3, 3, 7, 2, 5, 2, 3, 9, 9, 8, 9, 3, 3, 3, 6, 2, 9, 3, 3, 9, 3, 8, 5, 5, 3, 10, 3, 9, 3, 3, 3, 3, 2, 0]"
0,[-3  2  3  1  2],0,7,-0.82,"[3, 3, 8, 8, 3, 8, 3, 8, 1, 3, 8, 2, 9, 8, 5, 3, 8, 3, 2, 2, 2, 8, 5, 3, 3, 9, 9, 3, 3, 8, 0, 3, 5, 2, 8, 2, 8, 3, 9, 8, 9, 8, 10, 2, 2, 9, 5, 2, 3, 2, 2, 7, 3, 2, 7, 9, 3, 8, 9, 10, 3, 3, 0, 9, 3, 3, 3, 10, 3, 2, 0, 2, 3, 8, 2, 7, 3, 9, 3, 3, 5, 9, 3, 3, 3, 3, 3, 5, 3, 3, 3, 9, 3, 10, 3, 3, 4, 2, 3, 3, 7, 8, 2, 8, 2, 3, 8, 9, 3, 3, 8, 3, 2, 9, 3, 8, 3, 0, 8, 8, 8, 5, 9, 3, 8, 3, 9, 3, 8, 9, 9, 8, 9, 10, 3, 3, 3, 2, 8, 9, 2, 3, 8, 2, 8, 8, 9, 3, 8, 9, 8, 2, 3, 3, 8, 3, 8, 8, 7, 9, 3, 9, 10, 3, 3, 8, 9, 8, 3, 8, 2, 8, 8, 2, 8, 3, 8, 9, 3, 2, 9, 0]"
0,[-3  2  3  1  2],0,9,-0.36,"[3, 2, 3, 8, 7, 8, 3, 8, 3, 2, 8, 5, 3, 3, 9, 3, 4, 8, 3, 3, 2, 5, 3, 9, 2, 3, 3, 3, 3, 9, 2, 3, 7, 2, 3, 3, 9, 2, 9, 8, 8, 3, 3, 3, 9, 3, 2, 9, 2, 3, 3, 8, 3, 3, 0, 1, 3, 2, 8, 8, 9, 3, 2, 3, 3, 3, 3, 8, 8, 8, 8, 8, 3, 8, 8, 8, 9, 5, 3, 3, 3, 2, 8, 8, 3, 3, 3, 3, 9, 8, 10, 3, 3, 3, 8, 0, 3, 3, 9, 8, 3, 3, 3, 9, 9, 2, 3, 3, 8, 7, 2, 8, 3, 9, 1, 8, 9, 3, 2, 7, 8, 8, 3, 8, 8, 8, 3, 8, 2, 3, 3, 2, 8, 2, 3, 0]"
0,[-3  2  3  1  2],0,11,0.2,"[9, 4, 8, 9, 2, 3, 9, 3, 10, 4, 8, 3, 8, 3, 8, 10, 8, 3, 3, 5, 3, 8, 5, 3, 3, 3, 0, 2, 8, 3, 3, 9, 4, 10, 8, 3, 3, 9, 3, 3, 9, 8, 8, 3, 8, 2, 3, 8, 4, 9, 8, 3, 5, 2, 8, 9, 8, 3, 2, 3, 0, 2, 2, 8, 9, 4, 8, 4, 8, 8, 8, 2, 5, 8, 2, 3, 8, 3, 3, 0]"
0,[-3  2  3  1  2],0,15,0.69,"[6, 8, 8, 3, 2, 3, 8, 10, 3, 7, 3, 8, 3, 9, 2, 8, 8, 3, 3, 7, 3, 3, 8, 8, 0, 3, 3, 8, 0, 8, 0]"
0,[-3  2  3  1  2],0,16,0.09,"[8, 3, 2, 2, 8, 8, 3, 3, 3, 8, 3, 3, 8, 8, 3, 8, 3, 9, 4, 8, 3, 9, 3, 3, 3, 9, 8, 3, 8, 8, 9, 9, 9, 8, 3, 9, 3, 8, 8, 2, 8, 8, 8, 8, 0, 8, 8, 3, 5, 3, 8, 9, 6, 9, 8, 8, 3, 8, 2, 5, 5, 3, 8, 8, 10, 8, 5, 8, 3, 5, 9, 5, 0, 3, 9, 8, 6, 9, 9, 0, 8, 8, 8, 8, 0, 8, 3, 8, 2, 3, 0]"
0,[-3  2  3  1  2],0,19,0.38,"[8, 9, 8, 0, 7, 9, 9, 8, 8, 3, 9, 3, 2, 3, 3, 10, 6, 9, 8, 2, 8, 3, 9, 2, 8, 3, 9, 6, 3, 8, 3, 8, 8, 3, 8, 8, 9, 3, 3, 2, 3, 8, 8, 2, 8, 8, 5, 3, 3, 8, 9, 3, 3, 2, 8, 9, 9, 8, 3, 8, 0, 0]"
0,[-3  2  3  1  2],0,20,-0.27,"[2, 3, 8, 2, 8, 8, 2, 3, 8, 3, 3, 3, 9, 3, 3, 2, 2, 8, 2, 8, 2, 8, 3, 5, 2, 5, 3, 8, 3, 2, 8, 8, 2, 8, 2, 3, 3, 0, 3, 9, 5, 2, 3, 2, 8, 8, 3, 1, 8, 3, 3, 8, 8, 3, 2, 9, 8, 3, 8, 3, 3, 3, 10, 5, 3, 3, 8, 8, 9, 3, 8, 9, 3, 3, 3, 3, 3, 8, 8, 8, 3, 3, 8, 7, 5, 8, 9, 12, 3, 2, 8, 3, 8, 2, 3, 8, 8, 9, 2, 4, 9, 2, 3, 3, 6, 3, 2, 2, 3, 8, 2, 0, 8, 8, 9, 3, 3, 9, 3, 8, 3, 8, 3, 9, 8, 2, 0]"
0,[-3  2  3  1  2],0,21,0.44,"[8, 9, 8, 8, 3, 9, 10, 2, 7, 2, 3, 0, 3, 8, 3, 8, 8, 0, 1, 2, 3, 3, 3, 8, 3, 8, 2, 8, 3, 3, 3, 8, 8, 8, 3, 3, 3, 3, 8, 2, 2, 7, 3, 9, 3, 8, 3, 7, 8, 2, 2, 3, 8, 3, 5, 0]"
0,[-3  2  3  1  2],0,23,0.73,"[8, 8, 8, 5, 3, 3, 2, 8, 4, 9, 0, 8, 8, 8, 8, 3, 8, 5, 5, 3, 2, 8, 3, 5, 0, 8, 0]"
0,[-3  2  3  1  2],0,28,0.39,"[8, 3, 3, 3, 3, 8, 8, 9, 2, 3, 8, 0, 3, 2, 10, 8, 8, 3, 3, 9, 3, 5, 9, 9, 3, 3, 3, 3, 3, 2, 5, 8, 0, 5, 3, 2, 3, 9, 9, 9, 8, 8, 8, 8, 3, 4, 3, 3, 8, 3, 2, 5, 3, 9, 9, 8, 3, 2, 3, 2, 0]"
0,[-3  2  3  1  2],0,30,0.65,"[5, 9, 3, 3, 8, 3, 3, 8, 8, 8, 8, 0, 3, 3, 8, 3, 8, 4, 8, 0, 8, 3, 8, 8, 3, 8, 3, 8, 8, 3, 9, 8, 8, 3, 0]"
0,[-3  2  3  1  2],0,31,0.01,"[6, 3, 9, 5, 8, 3, 3, 3, 8, 8, 3, 8, 3, 8, 3, 8, 3, 3, 2, 4, 3, 8, 0, 9, 9, 8, 3, 8, 9, 8, 8, 5, 8, 6, 3, 2, 8, 2, 3, 10, 9, 10, 3, 8, 8, 3, 8, 3, 9, 3, 3, 3, 3, 3, 8, 3, 2, 9, 3, 2, 2, 8, 8, 3, 9, 2, 5, 3, 8, 3, 3, 3, 8, 8, 3, 8, 8, 0, 6, 2, 9, 8, 8, 3, 9, 3, 8, 3, 2, 5, 3, 3, 5, 3, 3, 8, 2, 8, 0]"
0,[-3  2  3  1  2],0,34,0.14,"[8, 10, 3, 3, 2, 9, 9, 8, 8, 3, 3, 8, 8, 3, 3, 0, 10, 5, 3, 8, 3, 2, 9, 2, 8, 3, 3, 3, 3, 8, 8, 3, 8, 8, 8, 2, 3, 8, 3, 8, 2, 3, 3, 3, 9, 3, 8, 8, 3, 8, 3, 3, 8, 8, 3, 3, 9, 8, 2, 8, 2, 3, 9, 0, 3, 9, 9, 3, 3, 3, 8, 2, 3, 3, 8, 8, 2, 3, 3, 3, 8, 9, 9, 2, 8, 0]"
0,[-3  2  3  1  2],0,37,0.54,"[3, 9, 5, 8, 8, 3, 2, 8, 3, 5, 7, 8, 8, 10, 4, 8, 2, 8, 8, 4, 8, 3, 3, 2, 3, 3, 3, 9, 9, 2, 0, 8, 8, 3, 0, 3, 9, 2, 2, 8, 3, 3, 9, 3, 3, 0]"
0,[-3  2  3  1  2],0,39,-0.13,"[2, 9, 3, 3, 5, 5, 9, 3, 3, 3, 8, 3, 3, 2, 3, 2, 8, 3, 3, 8, 10, 9, 3, 8, 8, 5, 3, 3, 8, 9, 2, 8, 3, 9, 8, 5, 3, 3, 8, 3, 8, 8, 3, 8, 3, 3, 3, 8, 3, 8, 3, 9, 2, 10, 8, 9, 8, 9, 5, 9, 8, 2, 3, 2, 8, 8, 3, 8, 9, 3, 8, 8, 0, 2, 3, 8, 2, 2, 3, 3, 8, 3, 9, 8, 8, 3, 9, 0, 3, 3, 3, 8, 9, 9, 2, 3, 3, 3, 8, 3, 8, 8, 3, 3, 9, 9, 3, 8, 3, 2, 3, 8, 0]"
0,[-3  2  3  1  2],0,45,0.36,"[3, 8, 8, 3, 8, 8, 5, 3, 8, 8, 8, 3, 2, 3, 2, 3, 8, 8, 8, 8, 10, 2, 3, 10, 8, 6, 3, 0, 3, 0, 3, 9, 3, 8, 0, 8, 4, 9, 8, 2, 8, 3, 3, 3, 3, 9, 3, 3, 3, 2, 9, 0, 2, 5, 8, 8, 8, 8, 8, 3, 8, 8, 3, 0]"
0,[-3  2  3  1  2],0,46,0.23,"[8, 3, 9, 3, 3, 8, 8, 9, 8, 3, 9, 3, 3, 3, 3, 9, 8, 8, 8, 9, 3, 8, 5, 2, 8, 0, 8, 9, 8, 2, 2, 3, 2, 2, 7, 9, 8, 6, 9, 8, 8, 9, 2, 8, 8, 8, 5, 3, 3, 3, 3, 3, 0, 3, 8, 3, 3, 9, 10, 5, 3, 8, 3, 8, 3, 10, 2, 3, 8, 8, 8, 8, 3, 3, 2, 3, 0]"
0,[-3  2  3  1  2],0,48,-0.23,"[8, 9, 3, 8, 8, 3, 3, 3, 3, 2, 9, 3, 3, 3, 8, 8, 2, 9, 8, 3, 3, 3, 2, 9, 8, 5, 8, 8, 2, 3, 5, 3, 0, 8, 9, 3, 3, 8, 3, 2, 7, 8, 3, 8, 9, 8, 9, 5, 5, 3, 3, 8, 8, 8, 3, 8, 3, 3, 3, 3, 8, 0, 3, 3, 2, 12, 4, 9, 8, 3, 8, 3, 2, 3, 2, 3, 8, 3, 8, 2, 8, 9, 3, 3, 9, 3, 2, 3, 2, 3, 9, 2, 3, 9, 9, 5, 8, 10, 9, 8, 5, 3, 8, 2, 8, 8, 5, 3, 1, 8, 3, 5, 8, 8, 3, 2, 3, 10, 8, 3, 3, 8, 0]"
0,[-3 -1 -3 -2  1  3 -2],0,57,0.06,"[8, 9, 8, 3, 2, 8, 8, 3, 9, 8, 3, 3, 8, 3, 6, 6, 9, 9, 8, 3, 8, 8, 6, 3, 8, 8, 3, 5, 3, 3, 2, 0, 3, 8, 8, 3, 3, 8, 8, 7, 2, 9, 8, 3, 3, 8, 8, 3, 8, 8, 9, 8, 8, 2, 0, 10, 8, 8, 3, 9, 8, 3, 3, 8, 3, 5, 2, 8, 3, 10, 8, 3, 3, 2, 8, 2, 9, 2, 3, 8, 8, 8, 3, 9, 3, 2, 9, 3, 9, 7, 9, 8, 9, 0]"
0,[-3 -1 -3 -2  1  3 -2],0,58,-0.27,"[6, 8, 2, 8, 8, 8, 2, 8, 3, 3, 0, 2, 8, 3, 6, 8, 3, 8, 3, 8, 3, 0, 5, 8, 8, 2, 2, 8, 2, 3, 3, 2, 8, 8, 9, 8, 3, 8, 3, 8, 5, 9, 8, 3, 2, 3, 2, 2, 3, 9, 12, 5, 8, 3, 7, 10, 3, 2, 2, 5, 2, 3, 3, 5, 8, 9, 5, 8, 9, 3, 2, 3, 3, 3, 2, 8, 3, 9, 8, 3, 8, 2, 3, 3, 7, 2, 9, 2, 3, 3, 2, 2, 8, 9, 2, 3, 3, 8, 2, 3, 8, 0, 8, 8, 8, 3, 3, 3, 8, 8, 5, 2, 3, 9, 3, 3, 3, 3, 8, 2, 10, 5, 8, 3, 8, 5, 0]"
