,Braid,Epoch,Step,Reward,Action_list
0,[ 1  2 -1 -1 -1  2],0,6,0.24,"[9, 8, 3, 8, 8, 8, 8, 8, 3, 3, 3, 8, 9, 3, 3, 8, 9, 9, 3, 6, 2, 9, 9, 3, 8, 3, 9, 9, 8, 9, 3, 8, 2, 8, 0, 3, 2, 8, 8, 8, 3, 2, 2, 8, 3, 3, 8, 8, 8, 8, 3, 2, 8, 2, 3, 8, 3, 8, 8, 3, 7, 9, 3, 3, 9, 8, 5, 2, 9, 2, 3, 8, 8, 5, 3, 0]"
0,[ 1  2 -1 -1 -1  2],0,7,0.45,"[8, 8, 9, 8, 2, 2, 3, 2, 8, 3, 3, 2, 8, 3, 3, 8, 3, 3, 10, 3, 2, 9, 0, 8, 3, 9, 2, 3, 3, 7, 8, 5, 5, 3, 8, 4, 8, 3, 4, 8, 3, 4, 8, 8, 5, 8, 3, 8, 3, 3, 3, 4, 8, 8, 0]"
0,[ 1  2 -1 -1 -1  2],0,10,0.38,"[3, 8, 3, 3, 6, 2, 3, 3, 3, 2, 3, 2, 8, 2, 8, 8, 3, 8, 2, 8, 8, 3, 8, 8, 8, 3, 0, 9, 8, 8, 9, 6, 3, 9, 3, 3, 3, 0, 2, 8, 5, 2, 2, 9, 2, 8, 9, 8, 3, 3, 9, 8, 8, 3, 9, 3, 3, 3, 3, 3, 3, 0]"
0,[ 1  2 -1 -1 -1  2],0,11,0.48,"[1, 2, 5, 3, 9, 8, 8, 9, 3, 10, 3, 8, 3, 8, 8, 3, 8, 3, 8, 2, 9, 3, 2, 3, 3, 8, 8, 3, 3, 3, 8, 3, 2, 8, 2, 8, 8, 8, 0, 3, 2, 9, 3, 8, 3, 8, 8, 8, 5, 8, 9, 0]"
0,[ 1  2 -1 -1 -1  2],0,13,0.69,"[8, 8, 7, 3, 3, 3, 3, 8, 9, 3, 3, 9, 8, 10, 3, 9, 8, 8, 3, 10, 9, 3, 8, 9, 10, 3, 8, 2, 0, 3, 0]"
0,[ 1  2 -1 -1 -1  2],0,16,0.47,"[2, 3, 8, 8, 2, 3, 8, 6, 8, 3, 3, 3, 8, 9, 8, 4, 3, 2, 2, 8, 8, 2, 8, 3, 8, 3, 3, 8, 2, 8, 8, 2, 8, 0, 3, 3, 3, 3, 3, 4, 8, 7, 8, 9, 3, 3, 3, 3, 2, 3, 9, 3, 0]"
0,[ 1  2 -1 -1 -1  2],0,17,0.51,"[8, 3, 3, 9, 8, 3, 7, 3, 3, 3, 8, 2, 10, 8, 9, 9, 8, 3, 2, 3, 2, 8, 8, 3, 8, 9, 2, 6, 5, 3, 3, 3, 8, 8, 8, 8, 0, 8, 2, 2, 3, 10, 5, 8, 3, 8, 3, 8, 0]"
0,[ 1  2 -1 -1 -1  2],0,18,-0.26,"[3, 8, 9, 8, 3, 8, 3, 9, 3, 8, 8, 9, 2, 3, 3, 3, 2, 2, 3, 10, 3, 4, 3, 3, 3, 8, 4, 5, 2, 3, 8, 9, 8, 3, 8, 2, 8, 9, 8, 3, 3, 9, 3, 8, 3, 8, 9, 3, 5, 8, 3, 8, 2, 3, 3, 9, 2, 2, 2, 3, 8, 7, 0, 5, 8, 3, 9, 8, 3, 8, 3, 8, 2, 7, 8, 9, 0, 2, 3, 8, 10, 3, 3, 3, 3, 10, 9, 3, 3, 0, 9, 8, 8, 3, 3, 10, 6, 3, 10, 8, 3, 8, 3, 9, 3, 8, 3, 8, 8, 3, 3, 8, 8, 3, 3, 8, 8, 8, 8, 8, 3, 1, 8, 2, 9, 0]"
0,[ 1  2 -1 -1 -1  2],0,21,0.79,"[8, 3, 5, 9, 3, 3, 8, 8, 2, 0, 8, 3, 2, 3, 9, 8, 8, 8, 3, 9, 0]"
0,[ 1  2 -1 -1 -1  2],0,23,0.57,"[3, 8, 7, 3, 9, 3, 8, 5, 9, 9, 3, 3, 3, 3, 5, 9, 8, 8, 8, 8, 9, 2, 8, 8, 9, 3, 3, 10, 2, 2, 2, 3, 3, 3, 8, 3, 0, 3, 3, 3, 8, 8, 0]"
0,[ 1  2 -1 -1 -1  2],0,26,0.58,"[8, 3, 8, 9, 0, 8, 6, 0, 0, 3, 9, 8, 2, 3, 9, 8, 8, 7, 6, 3, 5, 2, 5, 9, 3, 3, 0, 8, 3, 5, 0, 8, 3, 8, 7, 9, 8, 8, 10, 3, 8, 0]"
0,[ 1  2 -1 -1 -1  2],0,27,0.57,"[5, 8, 8, 9, 3, 3, 3, 8, 9, 8, 8, 3, 2, 3, 8, 8, 8, 8, 8, 8, 8, 3, 5, 3, 9, 2, 8, 2, 2, 8, 3, 8, 3, 2, 3, 8, 8, 9, 10, 0, 8, 8, 0]"
0,[ 1  2 -1 -1 -1  2],0,31,0.55,"[3, 3, 3, 3, 7, 8, 8, 3, 2, 3, 2, 8, 2, 5, 3, 2, 2, 3, 8, 3, 2, 3, 3, 2, 8, 6, 8, 3, 3, 3, 3, 3, 9, 8, 0, 3, 9, 2, 3, 5, 8, 8, 2, 3, 0]"
0,[ 1  2 -1 -1 -1  2],0,32,0.7,"[8, 9, 8, 8, 8, 0, 9, 5, 3, 9, 8, 9, 3, 3, 10, 9, 2, 8, 9, 8, 6, 11, 3, 7, 8, 8, 3, 2, 8, 0]"
0,[ 1  2 -1 -1 -1  2],0,33,0.42,"[9, 2, 8, 7, 9, 7, 3, 8, 5, 8, 0, 8, 3, 8, 3, 4, 8, 7, 0, 8, 8, 8, 8, 0, 2, 8, 8, 3, 9, 5, 3, 8, 8, 8, 8, 2, 8, 9, 3, 2, 3, 2, 3, 3, 3, 8, 9, 8, 8, 8, 9, 10, 3, 2, 8, 8, 8, 0]"
