,Braid,Epoch,Step,Reward,Action_list
0,[ 3  2  1  1  3 -1 -2],0,0,0.43,"[0, 10, 3, 8, 9, 5, 9, 3, 8, 8, 8, 3, 8, 3, 3, 3, 8, 3, 5, 3, 2, 2, 9, 3, 3, 3, 8, 2, 8, 3, 9, 3, 3, 3, 3, 3, 3, 3, 2, 5, 2, 8, 9, 2, 0, 7, 9, 3, 9, 3, 3, 2, 2, 3, 3, 3, 0]"
0,[ 3  2  1  1  3 -1 -2],0,1,0.77,"[8, 8, 3, 0, 3, 8, 3, 9, 9, 8, 9, 3, 3, 8, 3, 3, 8, 0, 4, 3, 3, 3, 0]"
0,[ 3  2  1  1  3 -1 -2],0,3,0.6,"[2, 3, 0, 9, 8, 8, 5, 0, 8, 3, 2, 3, 8, 2, 9, 8, 9, 3, 2, 8, 3, 8, 3, 3, 3, 8, 2, 4, 2, 9, 8, 2, 9, 5, 3, 8, 8, 8, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,4,0.17,"[2, 2, 3, 7, 3, 3, 8, 8, 3, 3, 8, 3, 8, 9, 8, 3, 3, 9, 3, 5, 2, 2, 8, 2, 2, 3, 3, 6, 8, 3, 3, 2, 9, 3, 3, 3, 3, 9, 5, 8, 3, 3, 3, 3, 8, 2, 2, 2, 9, 8, 8, 3, 3, 9, 5, 2, 8, 8, 0, 3, 8, 8, 8, 8, 6, 5, 8, 3, 0, 8, 2, 3, 9, 3, 8, 8, 8, 3, 8, 8, 8, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,5,0.77,"[0, 8, 3, 3, 9, 3, 2, 3, 3, 9, 0, 8, 8, 3, 3, 8, 2, 3, 3, 5, 8, 2, 0]"
0,[ 3  2  1  1  3 -1 -2],0,14,0.21,"[8, 8, 8, 3, 8, 3, 0, 9, 2, 7, 7, 3, 3, 0, 3, 9, 8, 3, 2, 3, 8, 8, 3, 7, 3, 8, 8, 3, 3, 3, 8, 9, 3, 3, 3, 3, 8, 3, 9, 8, 8, 8, 9, 3, 4, 3, 3, 5, 3, 3, 8, 5, 3, 9, 8, 8, 3, 4, 10, 3, 9, 8, 6, 2, 3, 2, 8, 5, 0, 3, 0, 9, 2, 10, 3, 3, 3, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,19,-0.26,"[9, 3, 3, 3, 8, 8, 3, 2, 3, 8, 8, 5, 9, 3, 2, 8, 3, 8, 8, 3, 8, 3, 8, 1, 3, 8, 9, 2, 4, 9, 5, 3, 9, 2, 5, 8, 3, 3, 8, 8, 9, 10, 8, 3, 3, 2, 8, 8, 8, 3, 3, 5, 2, 9, 3, 0, 2, 8, 8, 3, 8, 9, 3, 9, 0, 3, 3, 8, 3, 8, 8, 3, 11, 5, 3, 8, 3, 8, 3, 5, 3, 9, 0, 8, 8, 3, 3, 8, 9, 9, 3, 8, 8, 6, 9, 0, 3, 9, 2, 3, 9, 3, 3, 10, 9, 3, 3, 3, 8, 3, 3, 3, 5, 8, 2, 2, 8, 5, 8, 3, 3, 10, 2, 8, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,22,0.62,"[4, 3, 7, 8, 8, 10, 8, 3, 8, 9, 0, 8, 8, 3, 9, 5, 9, 6, 8, 8, 3, 3, 9, 2, 9, 3, 2, 8, 0, 9, 3, 3, 8, 3, 3, 3, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,26,0.39,"[2, 8, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 8, 9, 2, 8, 8, 8, 3, 8, 8, 3, 2, 9, 2, 0, 3, 9, 8, 3, 3, 8, 8, 8, 3, 9, 8, 8, 9, 8, 8, 5, 8, 3, 5, 2, 9, 3, 3, 3, 8, 3, 3, 2, 3, 3, 3, 9, 3, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,30,0.6,"[8, 9, 3, 3, 8, 10, 8, 8, 8, 8, 3, 8, 3, 3, 3, 5, 8, 0, 10, 3, 2, 3, 8, 3, 8, 8, 10, 3, 2, 2, 8, 0, 3, 2, 9, 10, 3, 8, 3, 0]"
0,[ 3  2  1  1  3 -1 -2],0,31,-0.3,"[3, 5, 3, 8, 3, 5, 8, 2, 3, 7, 9, 8, 5, 0, 3, 8, 8, 8, 5, 3, 9, 8, 9, 7, 9, 3, 2, 2, 2, 8, 8, 3, 7, 10, 3, 2, 8, 0, 3, 8, 8, 2, 2, 8, 8, 8, 9, 8, 8, 8, 5, 3, 6, 2, 3, 8, 8, 2, 9, 5, 3, 9, 3, 8, 5, 3, 3, 9, 3, 2, 3, 3, 3, 9, 8, 3, 2, 3, 3, 3, 4, 8, 3, 10, 9, 8, 8, 8, 5, 2, 2, 8, 9, 3, 3, 3, 3, 8, 2, 8, 3, 8, 8, 7, 8, 3, 3, 3, 3, 2, 8, 3, 9, 8, 8, 2, 3, 3, 3, 2, 9, 4, 3, 3, 9, 9, 5, 8, 3, 0]"
0,[ 3  2  1  1  3 -1 -2],0,32,0.75,"[8, 2, 9, 8, 3, 8, 3, 9, 9, 0, 2, 4, 8, 8, 3, 3, 8, 8, 2, 9, 0, 3, 2, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,35,0.65,"[2, 9, 8, 8, 3, 8, 9, 3, 0, 8, 3, 3, 9, 9, 8, 9, 3, 3, 3, 8, 8, 3, 3, 9, 3, 3, 3, 8, 9, 8, 0, 10, 3, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,36,0.34,"[8, 6, 3, 8, 2, 3, 0, 3, 3, 3, 5, 5, 3, 4, 8, 3, 8, 3, 8, 3, 8, 3, 2, 3, 3, 0, 5, 5, 3, 9, 2, 4, 3, 3, 4, 8, 2, 2, 3, 2, 8, 3, 3, 8, 3, 10, 3, 3, 8, 3, 8, 8, 8, 2, 8, 8, 9, 2, 2, 8, 8, 5, 3, 3, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,39,0.09,"[2, 3, 9, 9, 3, 2, 8, 3, 2, 9, 3, 2, 2, 9, 8, 10, 8, 2, 9, 8, 9, 3, 8, 8, 9, 3, 9, 3, 3, 2, 3, 9, 3, 8, 3, 10, 9, 3, 8, 8, 9, 2, 5, 8, 8, 3, 3, 9, 2, 9, 8, 8, 9, 10, 3, 0, 3, 9, 7, 3, 9, 9, 8, 9, 5, 2, 9, 2, 2, 8, 3, 3, 3, 8, 3, 3, 9, 2, 2, 0, 9, 8, 3, 8, 9, 8, 8, 9, 3, 3, 0]"
0,[ 3  2  1  1  3 -1 -2],0,41,0.6,"[2, 3, 8, 3, 0, 3, 8, 9, 8, 3, 8, 7, 9, 2, 8, 2, 3, 8, 8, 2, 8, 3, 3, 3, 8, 3, 8, 8, 8, 9, 3, 3, 3, 0, 8, 8, 9, 8, 8, 0]"
0,[ 3  2  1  1  3 -1 -2],0,44,0.28,"[8, 8, 3, 8, 8, 0, 2, 3, 5, 3, 3, 3, 3, 3, 9, 8, 8, 9, 8, 10, 5, 7, 8, 2, 3, 3, 9, 9, 8, 3, 3, 3, 3, 8, 3, 3, 3, 3, 8, 3, 9, 3, 8, 5, 3, 3, 9, 7, 8, 3, 3, 3, 2, 3, 8, 8, 8, 10, 6, 0, 2, 3, 3, 3, 2, 0, 2, 8, 3, 3, 3, 0]"
0,[ 3  2  1  1  3 -1 -2],0,46,0.39,"[8, 8, 3, 3, 0, 2, 8, 8, 9, 5, 2, 8, 3, 3, 7, 3, 8, 0, 2, 8, 3, 5, 9, 8, 3, 8, 3, 9, 8, 2, 9, 3, 3, 2, 3, 10, 3, 9, 3, 5, 3, 3, 8, 2, 9, 8, 9, 8, 3, 8, 8, 2, 4, 8, 3, 3, 2, 9, 3, 3, 0]"
0,[ 3  2  1  1  3 -1 -2],0,49,-0.48,"[3, 3, 9, 3, 8, 10, 2, 7, 9, 3, 3, 8, 8, 8, 2, 3, 3, 3, 3, 8, 3, 2, 3, 5, 3, 3, 3, 3, 5, 5, 8, 3, 8, 3, 8, 8, 8, 6, 10, 3, 7, 3, 8, 8, 3, 2, 8, 3, 2, 3, 2, 2, 2, 3, 8, 3, 8, 2, 8, 3, 8, 6, 5, 8, 3, 8, 3, 9, 3, 1, 8, 3, 7, 3, 3, 2, 3, 3, 3, 8, 9, 3, 0, 2, 2, 8, 8, 3, 3, 2, 8, 8, 6, 9, 3, 2, 2, 9, 8, 9, 3, 3, 3, 3, 5, 3, 2, 8, 8, 0, 7, 9, 9, 9, 0, 2, 8, 8, 3, 2, 3, 0, 9, 9, 0, 2, 3, 8, 3, 3, 3, 8, 8, 3, 3, 8, 9, 3, 3, 9, 0, 8, 3, 3, 8, 8, 3, 0]"
