,Braid,Epoch,Step,Reward,Action_list
0,[-2 -3  2  1 -2],0,0,0.29,"[3, 3, 2, 9, 8, 3, 9, 6, 2, 8, 3, 8, 3, 3, 5, 3, 2, 8, 3, 3, 8, 3, 8, 2, 6, 8, 0, 3, 8, 8, 8, 8, 2, 3, 2, 3, 10, 8, 8, 8, 8, 3, 9, 3, 3, 2, 3, 4, 8, 5, 3, 2, 5, 3, 2, 9, 2, 0, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 0]"
0,[-2 -3  2  1 -2],0,7,0.01,"[3, 8, 8, 10, 3, 2, 3, 2, 8, 8, 8, 8, 5, 3, 3, 3, 8, 4, 8, 8, 2, 3, 10, 8, 8, 8, 3, 8, 3, 3, 3, 8, 8, 5, 3, 3, 3, 3, 9, 3, 3, 9, 3, 3, 8, 8, 2, 8, 3, 3, 2, 8, 3, 8, 3, 9, 3, 3, 3, 8, 8, 0, 5, 5, 3, 3, 9, 8, 3, 5, 3, 4, 9, 8, 9, 3, 8, 3, 8, 8, 8, 2, 5, 2, 8, 12, 3, 3, 0, 2, 3, 8, 8, 0, 3, 3, 8, 2, 0]"
0,[-2 -3  2  1 -2],0,9,0.79,"[0, 0, 8, 2, 8, 3, 9, 8, 2, 3, 8, 3, 8, 8, 3, 2, 2, 10, 2, 2, 0]"
0,[-2 -3  2  1 -2],0,10,-0.05,"[10, 8, 3, 8, 9, 4, 5, 3, 8, 3, 7, 3, 6, 5, 3, 3, 3, 2, 3, 3, 8, 5, 2, 8, 3, 2, 3, 3, 3, 3, 8, 3, 3, 8, 9, 8, 3, 3, 3, 2, 5, 3, 3, 0, 3, 3, 3, 8, 8, 3, 10, 8, 8, 8, 3, 8, 3, 8, 0, 2, 5, 2, 5, 2, 8, 5, 3, 2, 8, 8, 3, 3, 9, 3, 3, 8, 8, 2, 10, 2, 3, 8, 3, 9, 9, 7, 3, 3, 3, 3, 3, 8, 5, 3, 3, 3, 10, 10, 3, 3, 8, 4, 8, 5, 0]"
0,[-2 -3  2  1 -2],0,11,0.06,"[9, 3, 2, 3, 9, 3, 2, 9, 8, 3, 2, 0, 2, 3, 3, 8, 5, 8, 3, 8, 2, 3, 8, 3, 3, 2, 2, 3, 9, 7, 8, 3, 3, 2, 8, 9, 3, 3, 3, 8, 9, 8, 10, 8, 9, 9, 9, 3, 3, 5, 3, 5, 2, 6, 8, 8, 3, 8, 8, 3, 0, 2, 3, 3, 3, 3, 3, 8, 3, 6, 3, 2, 3, 3, 2, 2, 3, 8, 2, 7, 3, 8, 3, 8, 8, 8, 8, 8, 3, 8, 9, 8, 9, 0]"
0,[-2 -3  2  1 -2],0,13,0.88,"[0, 3, 5, 8, 8, 3, 3, 0, 8, 8, 8, 0]"
0,[-2 -3  2  1 -2],0,21,0.8,"[3, 3, 6, 8, 8, 2, 0, 3, 5, 3, 3, 3, 9, 0, 9, 3, 2, 8, 9, 0]"
0,[-2 -3  2  1 -2],0,22,0.26,"[7, 8, 10, 5, 9, 8, 8, 3, 8, 2, 2, 3, 9, 8, 2, 3, 8, 3, 9, 3, 4, 3, 0, 9, 8, 3, 8, 8, 5, 3, 0, 7, 9, 3, 8, 6, 8, 8, 3, 9, 2, 3, 9, 8, 5, 3, 8, 8, 2, 3, 5, 2, 3, 2, 5, 3, 5, 8, 3, 8, 3, 8, 9, 2, 8, 3, 3, 8, 8, 3, 9, 3, 3, 0]"
0,[-2 -3  2  1 -2],0,26,0.32,"[2, 10, 8, 8, 2, 8, 7, 5, 8, 0, 2, 3, 3, 8, 2, 9, 0, 8, 3, 2, 8, 3, 8, 3, 3, 8, 8, 5, 3, 8, 3, 3, 3, 3, 5, 8, 3, 9, 9, 2, 3, 8, 8, 3, 8, 3, 9, 3, 3, 8, 9, 2, 8, 2, 3, 8, 3, 3, 9, 5, 9, 3, 5, 3, 9, 3, 3, 0]"
0,[-2 -3  2  1 -2],0,28,0.21,"[2, 3, 3, 3, 3, 9, 3, 9, 3, 3, 8, 9, 3, 9, 3, 8, 8, 8, 3, 0, 3, 3, 3, 10, 3, 0, 2, 9, 5, 3, 8, 9, 3, 8, 5, 3, 9, 8, 3, 3, 5, 3, 7, 0, 3, 2, 2, 6, 3, 5, 3, 3, 9, 2, 8, 1, 8, 8, 8, 3, 3, 8, 8, 2, 3, 3, 8, 8, 3, 5, 9, 3, 8, 2, 2, 3, 9, 2, 0]"
0,[-2 -3  2  1 -2],0,29,0.25,"[3, 2, 2, 5, 0, 3, 3, 3, 2, 9, 5, 8, 2, 3, 3, 9, 5, 3, 8, 3, 8, 8, 2, 5, 8, 8, 3, 3, 8, 8, 4, 3, 7, 3, 3, 0, 2, 3, 9, 3, 3, 8, 0, 3, 8, 3, 3, 10, 3, 2, 3, 9, 3, 9, 3, 2, 2, 8, 0, 8, 8, 8, 3, 5, 8, 5, 3, 8, 3, 8, 5, 9, 3, 3, 0]"
0,[-2 -3  2  1 -2],0,33,0.15,"[3, 0, 5, 4, 3, 2, 2, 3, 3, 2, 9, 9, 7, 3, 5, 8, 8, 8, 7, 3, 8, 3, 8, 11, 8, 0, 3, 8, 9, 8, 8, 8, 3, 3, 2, 8, 9, 3, 3, 8, 3, 8, 8, 2, 3, 8, 2, 9, 3, 9, 3, 3, 9, 9, 3, 3, 8, 3, 8, 0, 3, 8, 3, 9, 3, 3, 3, 8, 8, 3, 3, 4, 3, 9, 2, 3, 5, 2, 3, 3, 3, 8, 3, 8, 0]"
