,Braid,Epoch,Step,Reward,Action_list
0,[-2  1],0,14,0.97,"[12, 8, 0]"
0,[-2  1],0,56,0.93,"[12, 10, 8, 11, 3, 5, 8]"
0,[-2  1],1,6,0.92,"[0, 1, 3, 11, 5, 0, 4, 0]"
0,[-2  1],1,35,0.93,"[0, 10, 10, 2, 4, 1, 0]"
0,[-2  1],1,55,0.93,"[10, 2, 0, 5, 9, 4, 0]"
0,[-2  1],2,2,0.97,"[10, 0, 0]"
0,[-2  1],2,45,-0.12,"[3, 6, 5, 2, 6, 11, 2, 11, 0, 11, 10, 11, 1, 7, 2, 1, 5, 9, 8, 9, 0, 9, 3, 3, 8, 1, 7, 11, 7, 3, 2, 10, 9, 3, 11, 2, 0, 11, 4, 2, 11, 8, 10, 12, 9, 8, 2, 11, 8, 7, 9, 9, 5, 8, 2, 8, 11, 9, 4, 7, 3, 10, 5, 11, 11, 10, 0, 11, 1, 7, 7, 2, 11, 11, 11, 7, 11, 11, 11, 2, 11, 8, 6, 7, 4, 10, 10, 12, 12, 11, 7, 8, 6, 11, 2, 5, 7, 7, 12, 7, 2, 8, 11, 2, 12, 2, 1, 7, 6, 8, 2, 0]"
0,[-2  1],2,49,0.98,"[0, 0]"
0,[-2  1],2,85,0.93,"[5, 0, 7, 8, 9, 10, 0]"
0,[-2  1],3,32,0.96,"[10, 0, 10, 0]"
0,[-2  1],3,59,0.94,"[12, 9, 1, 8, 4, 0]"
0,[1 2],5,32,0.57,"[6, 2, 8, 0, 8, 2, 3, 9, 9, 12, 0, 7, 2, 4, 3, 5, 3, 8, 4, 1, 6, 3, 1, 10, 6, 8, 6, 8, 7, 11, 5, 2, 2, 2, 7, 11, 7, 11, 12, 4, 2, 4, 0]"
0,[1 2],5,37,0.98,"[0, 0]"
0,[1 2],5,40,0.95,"[3, 3, 0, 5, 0]"
0,[1 2],5,51,0.53,"[8, 3, 8, 6, 8, 5, 4, 5, 0, 8, 8, 9, 3, 11, 8, 8, 6, 10, 9, 4, 3, 8, 8, 3, 7, 11, 2, 2, 7, 11, 6, 3, 2, 7, 3, 11, 2, 11, 0, 5, 1, 8, 7, 8, 8, 0, 0]"
0,[1 2],5,82,0.89,"[3, 3, 8, 11, 2, 2, 4, 3, 0, 2, 0]"
0,[1 2],5,89,0.82,"[8, 9, 5, 3, 10, 7, 6, 4, 8, 2, 2, 0, 5, 5, 2, 8, 1, 0]"
0,[1 2],5,99,0.08,"[0, 2, 7, 3, 2, 8, 2, 2, 6, 11, 3, 3, 10, 10, 4, 7, 10, 2, 12, 12, 5, 11, 3, 7, 3, 3, 7, 9, 11, 8, 1, 3, 9, 11, 6, 5, 3, 11, 6, 6, 2, 12, 10, 3, 9, 2, 2, 5, 5, 7, 11, 12, 8, 11, 5, 6, 4, 11, 10, 11, 7, 6, 8, 8, 11, 2, 3, 12, 5, 3, 9, 9, 8, 3, 2, 10, 10, 2, 3, 9, 2, 12, 5, 8, 4, 3, 12, 2, 8, 7, 2, 0]"
0,[1 2],6,5,0.97,"[0, 1, 0]"
0,[1 2],6,16,0.94,"[0, 6, 8, 9, 9, 0]"
0,[1 2],6,21,0.85,"[0, 3, 5, 5, 10, 3, 3, 3, 3, 7, 3, 4, 0, 10, 0]"
0,[1 2],6,30,0.06,"[3, 12, 6, 7, 12, 3, 1, 11, 2, 3, 11, 5, 8, 10, 12, 8, 11, 2, 7, 3, 2, 0, 1, 8, 5, 8, 3, 12, 11, 11, 3, 12, 7, 8, 6, 7, 2, 8, 9, 8, 7, 3, 11, 8, 4, 7, 8, 12, 3, 4, 5, 3, 1, 11, 6, 6, 0, 9, 9, 0, 3, 7, 2, 4, 7, 11, 0, 9, 3, 5, 7, 8, 8, 10, 5, 9, 3, 4, 5, 2, 2, 3, 10, 3, 10, 3, 2, 11, 9, 3, 0, 10, 9, 0]"
0,[1 2],6,39,0.95,"[0, 10, 8, 12, 8]"
0,[1 2],6,52,0.89,"[9, 6, 3, 2, 8, 3, 1, 3, 0, 3, 0]"
0,[1 2],6,54,0.94,"[2, 2, 9, 0, 9, 0]"
0,[1 2],6,68,0.92,"[4, 0, 7, 1, 2, 8, 4, 0]"
0,[1 2],6,71,0.94,"[0, 3, 7, 1, 0, 0]"
0,[1 2],6,76,0.98,"[0, 0]"
0,[1 2],6,83,0.93,"[8, 0, 7, 9, 9, 8, 0]"
0,[1 2],6,88,0.94,"[12, 8, 2, 12, 3, 8]"
0,[1 2],6,93,0.92,"[2, 0, 2, 7, 8, 2, 3, 0]"
0,[-2  1  3  2  3],8,71,-0.03,"[5, 2, 7, 3, 8, 2, 3, 8, 8, 7, 0, 2, 8, 9, 3, 9, 2, 3, 1, 10, 0, 2, 8, 2, 8, 0, 3, 8, 9, 11, 8, 8, 0, 5, 10, 4, 7, 2, 9, 3, 7, 0, 9, 3, 8, 8, 10, 3, 9, 2, 11, 7, 1, 3, 2, 9, 0, 8, 2, 8, 7, 8, 12, 4, 1, 10, 12, 5, 7, 3, 12, 11, 9, 4, 5, 9, 8, 8, 5, 6, 9, 0, 8, 11, 11, 11, 7, 5, 11, 10, 2, 2, 8, 2, 5, 3, 5, 9, 3, 2, 3, 2, 0]"
0,[-2  1  3  2  3],8,79,0.42,"[8, 8, 3, 11, 3, 0, 9, 8, 3, 10, 0, 3, 9, 3, 6, 4, 10, 6, 9, 11, 10, 0, 2, 2, 8, 12, 8, 9, 9, 2, 4, 11, 8, 7, 0, 2, 8, 12, 8, 1, 2, 11, 8, 2, 10, 2, 0, 2, 11, 11, 10, 8, 12, 8, 0, 9, 1, 0]"
0,[-2  1  3  2  3],9,18,-0.2,"[8, 3, 2, 2, 2, 3, 2, 7, 3, 8, 11, 4, 2, 5, 9, 3, 9, 0, 11, 12, 2, 3, 12, 8, 9, 12, 9, 8, 1, 3, 8, 3, 2, 8, 6, 3, 5, 0, 1, 8, 2, 0, 9, 10, 3, 8, 3, 10, 5, 5, 9, 0, 9, 11, 8, 6, 0, 8, 3, 4, 8, 0, 9, 11, 3, 3, 9, 3, 3, 9, 4, 2, 2, 2, 0, 9, 12, 3, 0, 7, 2, 0, 8, 0, 9, 9, 8, 10, 12, 0, 9, 6, 11, 8, 2, 0, 8, 10, 8, 3, 10, 8, 9, 5, 7, 4, 3, 2, 8, 12, 2, 8, 3, 6, 9, 9, 8, 9, 8, 0]"
0,[-2  1  3  2  3],9,38,0.71,"[8, 7, 2, 2, 8, 9, 1, 8, 0, 10, 3, 9, 2, 5, 9, 1, 3, 3, 9, 9, 8, 10, 3, 9, 3, 9, 0, 3, 0]"
0,[-2  1  3  2  3],9,40,0.79,"[9, 8, 6, 6, 3, 8, 0, 2, 2, 8, 0, 2, 9, 12, 7, 0, 9, 2, 9, 3, 0]"
0,[-2  1  3  2  3],9,42,0.06,"[2, 3, 8, 8, 9, 8, 2, 8, 5, 3, 8, 1, 5, 2, 3, 12, 10, 8, 9, 11, 3, 4, 4, 3, 9, 10, 9, 8, 0, 9, 8, 8, 7, 8, 1, 7, 3, 8, 4, 8, 8, 8, 2, 11, 6, 6, 0, 2, 11, 8, 8, 11, 8, 3, 9, 0, 11, 3, 8, 12, 8, 5, 8, 5, 11, 8, 8, 10, 2, 0, 5, 2, 9, 3, 5, 3, 9, 3, 5, 0, 3, 7, 2, 5, 6, 5, 3, 9, 2, 1, 2, 7, 2, 0]"
0,[-2  1  3  2  3],9,49,0.45,"[3, 3, 9, 9, 3, 8, 7, 3, 9, 5, 2, 2, 4, 5, 0, 9, 8, 6, 9, 1, 2, 9, 8, 10, 3, 7, 10, 10, 10, 3, 3, 9, 3, 9, 2, 0, 8, 0, 2, 8, 0, 5, 9, 8, 9, 11, 0, 10, 5, 3, 4, 9, 9, 9, 0]"
0,[-2  1  3  2  3],9,53,-0.69,"[3, 8, 8, 12, 9, 7, 3, 3, 11, 2, 8, 8, 9, 9, 6, 0, 8, 10, 3, 2, 8, 8, 3, 5, 3, 3, 8, 8, 2, 5, 3, 3, 0, 3, 2, 0, 8, 5, 2, 7, 2, 4, 9, 4, 0, 10, 2, 0, 3, 6, 11, 1, 9, 2, 9, 6, 9, 9, 3, 8, 10, 9, 2, 12, 3, 7, 11, 9, 8, 7, 11, 11, 0, 12, 3, 8, 3, 10, 5, 9, 8, 12, 2, 9, 8, 11, 7, 6, 11, 8, 8, 3, 6, 5, 6, 7, 1, 3, 0, 9, 3, 9, 12, 11, 12, 8, 0, 6, 6, 0, 4, 11, 12, 0, 6, 2, 7, 10, 9, 9, 4, 8, 3, 2, 3, 7, 11, 7, 4, 8, 5, 7, 3, 3, 7, 0, 8, 3, 9, 10, 3, 0, 6, 8, 2, 8, 9, 0, 3, 3, 0, 3, 10, 0, 5, 3, 3, 9, 0, 2, 0, 3, 3, 2, 7, 9, 7, 2, 0]"
0,[-2  1  3  2  3],9,91,0.43,"[1, 10, 8, 9, 9, 8, 3, 0, 8, 3, 5, 8, 0, 3, 3, 6, 12, 1, 12, 11, 2, 3, 2, 3, 3, 7, 8, 8, 10, 9, 12, 3, 3, 9, 2, 2, 10, 3, 3, 9, 7, 11, 10, 5, 6, 5, 5, 12, 8, 8, 3, 0, 8, 10, 1, 8, 0]"
0,[ 2 -1],10,1,0.93,"[10, 3, 8, 8, 0, 3, 0]"
0,[ 2 -1],10,3,0.85,"[3, 11, 9, 0, 9, 9, 9, 0, 3, 10, 9, 8, 9, 9, 0]"
0,[ 2 -1],10,4,0.94,"[8, 2, 0, 2, 3, 0]"
