,Braid,Epoch,Step,Reward,Action_list
0,[ 1 -2 -3],0,24,0.92,"[5, 0, 0, 3, 10, 1, 5, 0]"
0,[ 1 -2 -3],0,97,0.87,"[8, 4, 0, 6, 1, 5, 8, 9, 5, 8, 1, 0, 0]"
0,[ 1 -2 -3],1,27,0.93,"[1, 0, 9, 2, 0, 11, 8]"
0,[ 1 -2 -3],3,44,0.73,"[4, 10, 3, 12, 2, 8, 2, 9, 3, 2, 0, 12, 3, 10, 7, 2, 5, 11, 0, 11, 3, 10, 0, 2, 10, 9, 0]"
0,[-1  2  1  2],6,17,0.79,"[8, 2, 10, 3, 8, 2, 3, 8, 0, 3, 2, 4, 3, 5, 8, 1, 3, 3, 9, 10, 0]"
0,[-1  2  1  2],6,25,-0.05,"[8, 7, 8, 9, 2, 3, 7, 0, 9, 9, 2, 8, 8, 3, 7, 8, 9, 7, 6, 3, 3, 3, 12, 8, 2, 5, 11, 12, 9, 9, 11, 0, 2, 12, 7, 12, 12, 2, 5, 12, 2, 9, 6, 9, 2, 3, 3, 0, 9, 0, 11, 11, 11, 12, 6, 1, 9, 4, 3, 5, 7, 0, 9, 5, 1, 5, 6, 2, 8, 7, 7, 3, 8, 2, 3, 3, 8, 3, 5, 2, 8, 9, 9, 8, 3, 7, 8, 12, 8, 0, 0, 0, 6, 8, 8, 9, 8, 0, 3, 2, 9, 2, 10, 4, 0]"
0,[-1  2  1  2],6,65,0.76,"[9, 8, 12, 8, 6, 3, 12, 3, 2, 8, 11, 2, 11, 3, 10, 1, 2, 6, 0, 10, 7, 8, 3, 0]"
0,[-1  2  1  2],6,68,0.84,"[12, 10, 9, 8, 9, 9, 3, 8, 9, 2, 3, 8, 9, 3, 5, 0]"
0,[-1  2  1  2],6,77,0.19,"[3, 3, 2, 2, 3, 2, 3, 7, 8, 2, 7, 9, 9, 4, 3, 7, 3, 5, 8, 4, 11, 9, 2, 7, 1, 10, 12, 8, 0, 8, 2, 0, 10, 8, 3, 12, 11, 4, 8, 8, 11, 0, 0, 9, 3, 8, 10, 2, 8, 12, 4, 12, 2, 2, 5, 3, 5, 11, 2, 7, 4, 4, 0, 8, 0, 2, 4, 7, 3, 0, 0, 7, 8, 12, 3, 4, 11, 9, 9, 8, 0]"
0,[-1  2  1  2],6,81,0.91,"[4, 6, 8, 6, 8, 9, 0, 0, 8]"
