,Braid,Epoch,Step,Reward,Action_list
0,[-2 -1  3  2  1  2  1  3 -1],0,1,0.35,"[2, 3, 3, 2, 8, 3, 3, 8, 6, 3, 3, 8, 10, 10, 3, 8, 8, 10, 3, 3, 3, 3, 3, 3, 3, 8, 8, 2, 3, 3, 8, 8, 2, 0, 3, 8, 3, 3, 3, 3, 2, 3, 3, 8, 2, 2, 9, 9, 3, 8, 2, 2, 9, 3, 8, 0, 3, 8, 5, 3, 3, 0, 3, 2, 8]"
0,[-2 -1  3  2  1  2  1  3 -1],0,15,0.01,"[3, 3, 3, 3, 8, 3, 2, 9, 2, 3, 3, 8, 10, 8, 8, 9, 3, 9, 3, 8, 10, 3, 9, 8, 9, 8, 3, 3, 8, 9, 3, 8, 3, 3, 2, 3, 3, 3, 8, 3, 3, 3, 8, 2, 3, 9, 3, 0, 9, 8, 2, 8, 8, 3, 9, 8, 3, 3, 3, 5, 8, 2, 5, 3, 2, 9, 3, 2, 8, 0, 8, 9, 3, 3, 3, 3, 2, 8, 3, 3, 3, 8, 5, 3, 3, 8, 3, 9, 8, 3, 9, 8, 3, 5, 2, 3, 3, 8, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,25,0.32,"[8, 8, 3, 3, 2, 3, 8, 2, 9, 2, 2, 9, 8, 3, 2, 2, 3, 2, 3, 3, 9, 8, 8, 3, 8, 3, 2, 5, 0, 3, 2, 2, 8, 3, 9, 8, 9, 9, 3, 0, 7, 3, 2, 8, 3, 2, 3, 3, 8, 2, 3, 3, 3, 3, 3, 8, 2, 3, 9, 9, 3, 3, 9, 3, 8, 3, 3, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,42,-0.75,"[2, 3, 3, 3, 3, 3, 3, 2, 5, 3, 6, 8, 3, 8, 8, 8, 3, 1, 3, 9, 3, 8, 3, 8, 9, 8, 8, 10, 8, 3, 3, 2, 8, 2, 3, 3, 3, 2, 8, 2, 2, 2, 3, 8, 5, 2, 3, 3, 2, 8, 8, 8, 3, 8, 1, 3, 3, 8, 2, 8, 3, 3, 9, 9, 8, 2, 5, 8, 5, 3, 2, 2, 3, 3, 8, 8, 3, 3, 8, 2, 3, 2, 3, 3, 8, 8, 8, 8, 3, 5, 2, 3, 3, 3, 3, 3, 1, 4, 3, 9, 8, 2, 3, 3, 3, 3, 3, 3, 3, 9, 3, 3, 8, 8, 2, 9, 2, 9, 2, 10, 2, 9, 8, 3, 8, 3, 3, 8, 10, 2, 8, 3, 3, 3, 9, 8, 9, 3, 3, 3, 3, 5, 8, 0, 2, 8, 3, 3, 2, 3, 3, 9, 9, 2, 9, 3, 2, 3, 8, 8, 0, 8, 3, 8, 9, 9, 3, 2, 2, 3, 2, 9, 8, 3, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,43,0.24,"[3, 3, 3, 3, 3, 3, 3, 2, 8, 3, 3, 3, 2, 3, 3, 8, 8, 3, 8, 8, 8, 5, 2, 3, 2, 8, 0, 9, 3, 8, 3, 8, 3, 8, 9, 3, 3, 8, 2, 2, 8, 3, 8, 9, 2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 9, 3, 2, 3, 3, 3, 0, 8, 3, 3, 5, 8, 2, 2, 3, 2, 3, 2, 8, 3, 3, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,49,0.32,"[9, 9, 3, 3, 3, 8, 9, 3, 8, 10, 2, 3, 9, 3, 8, 3, 3, 3, 9, 9, 9, 8, 3, 9, 3, 8, 8, 3, 8, 3, 5, 9, 8, 9, 10, 0, 3, 0, 3, 3, 2, 8, 3, 8, 8, 8, 3, 3, 3, 5, 2, 4, 8, 2, 2, 3, 8, 3, 8, 2, 8, 2, 8, 8, 8, 3, 2, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,51,0.02,"[3, 8, 3, 3, 8, 3, 10, 8, 9, 8, 8, 9, 9, 3, 8, 8, 9, 8, 9, 8, 2, 8, 3, 3, 3, 3, 3, 3, 3, 3, 9, 8, 8, 8, 2, 5, 2, 8, 2, 5, 3, 3, 4, 2, 8, 2, 2, 3, 3, 3, 3, 2, 8, 3, 3, 3, 3, 8, 9, 3, 9, 8, 2, 0, 2, 3, 3, 8, 2, 2, 0, 3, 3, 8, 8, 3, 2, 8, 8, 3, 3, 7, 3, 3, 3, 0, 3, 9, 3, 3, 9, 8, 8, 2, 3, 3, 5, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,52,0.29,"[2, 8, 3, 3, 8, 8, 3, 8, 2, 3, 8, 3, 3, 3, 8, 2, 0, 9, 9, 8, 3, 2, 8, 8, 8, 10, 3, 3, 2, 8, 8, 0, 3, 8, 3, 8, 3, 2, 8, 3, 8, 7, 5, 0, 2, 3, 3, 3, 2, 8, 10, 0, 6, 3, 3, 3, 5, 8, 3, 9, 8, 8, 8, 8, 9, 3, 3, 3, 2, 2, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,63,0.11,"[8, 3, 2, 3, 10, 6, 3, 0, 8, 8, 9, 2, 3, 8, 5, 2, 3, 3, 3, 8, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 0, 2, 9, 8, 3, 2, 8, 8, 3, 8, 8, 3, 3, 0, 9, 3, 2, 4, 9, 3, 2, 3, 3, 8, 10, 3, 3, 2, 3, 8, 9, 8, 3, 8, 8, 8, 8, 3, 3, 8, 3, 2, 5, 3, 8, 6, 8, 3, 9, 9, 8, 8, 9, 3, 8, 8, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,73,-0.68,"[2, 8, 3, 3, 6, 3, 2, 3, 2, 3, 0, 8, 3, 9, 9, 8, 8, 6, 3, 3, 3, 3, 5, 3, 3, 8, 2, 8, 8, 10, 3, 8, 8, 8, 8, 9, 3, 2, 3, 3, 2, 3, 8, 3, 3, 3, 3, 2, 8, 2, 10, 8, 8, 3, 3, 8, 3, 3, 8, 3, 3, 3, 3, 8, 3, 8, 9, 2, 2, 8, 2, 9, 8, 5, 8, 2, 3, 9, 8, 3, 8, 9, 2, 3, 2, 3, 8, 2, 6, 3, 3, 3, 8, 2, 8, 3, 9, 8, 3, 3, 8, 3, 2, 8, 9, 3, 3, 3, 8, 8, 3, 2, 8, 8, 3, 3, 8, 8, 3, 9, 3, 3, 8, 3, 3, 9, 3, 3, 3, 9, 0, 8, 2, 9, 3, 3, 8, 3, 8, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 8, 9, 9, 3, 8, 3, 3, 3, 2, 8, 2, 8, 8, 3, 3, 3, 3, 8, 0]"
0,[-2 -1  3  2  1  2  1  3 -1],0,83,0.12,"[8, 3, 2, 2, 3, 2, 3, 7, 2, 8, 8, 0, 3, 3, 9, 3, 9, 9, 3, 0, 3, 8, 3, 8, 8, 3, 3, 3, 3, 3, 9, 8, 9, 9, 3, 3, 3, 2, 3, 2, 8, 5, 3, 1, 3, 9, 2, 2, 3, 2, 8, 3, 8, 8, 9, 9, 9, 8, 8, 8, 3, 9, 2, 8, 8, 9, 8, 3, 8, 3, 3, 8, 3, 9, 8, 9, 2, 3, 3, 3, 2, 3, 9, 3, 3, 2, 3, 0]"
