,Braid,Epoch,Step,Reward,Action_list
0,[-1 -1 -1 -1  2 -1 -1 -1],0,1,-6.59,"[7, 3, 3, 3, 3, 2, 2, 8, 3, 3, 8, 3, 8, 8, 3, 3, 9, 9, 8, 5, 0, 0, 8, 9, 8, 5, 3, 3, 6, 8, 0, 8, 2, 3, 2, 3, 8, 3, 8, 9, 3, 5, 2, 3, 2, 3, 8, 2, 2, 8, 3, 3, 3, 8, 3, 8, 8, 3, 9, 9, 3, 8, 8, 3, 8, 3, 8, 3, 8, 3, 3, 10, 8, 3, 2, 8, 3, 3, 2, 3, 3, 3, 3, 3, 3, 8, 3, 9, 3, 8, 8, 8, 2, 3, 8, 9, 1, 3, 0, 8, 2, 3, 2, 3, 9, 3, 9, 7, 9, 3, 2, 3, 0, 2, 0, 3, 10, 2, 2, 9, 3, 3, 3, 8, 2, 2, 3, 3, 8, 8, 8, 2, 9, 8, 3, 9, 2, 8, 2, 8, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 8, 0, 3, 8, 3, 8, 9, 8, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,9,-6.12,"[3, 3, 8, 3, 0, 2, 3, 3, 3, 2, 0, 8, 8, 0, 3, 3, 3, 8, 2, 9, 2, 3, 2, 8, 3, 3, 3, 8, 3, 3, 3, 8, 8, 3, 10, 3, 2, 8, 9, 3, 3, 3, 8, 2, 2, 8, 8, 3, 8, 2, 3, 8, 3, 8, 3, 0, 10, 3, 8, 3, 8, 3, 2, 0, 3, 8, 3, 3, 8, 8, 3, 3, 8, 3, 8, 5, 2, 3, 3, 9, 3, 3, 3, 8, 3, 0, 8, 2, 3, 0, 3, 3, 6, 9, 3, 3, 8, 8, 3, 3, 8, 8, 3, 8, 3, 8, 2, 3, 8, 8, 9, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,10,-6.82,"[2, 5, 3, 8, 8, 5, 8, 3, 8, 8, 3, 3, 3, 3, 3, 0, 8, 8, 2, 2, 2, 2, 3, 9, 8, 3, 3, 3, 9, 9, 3, 10, 8, 6, 3, 8, 2, 3, 3, 8, 9, 8, 3, 8, 9, 5, 3, 3, 8, 3, 0, 9, 3, 3, 7, 2, 2, 8, 2, 3, 3, 2, 0, 3, 3, 3, 3, 7, 9, 2, 9, 3, 8, 2, 0, 3, 9, 2, 2, 9, 8, 2, 8, 2, 0, 5, 8, 3, 8, 8, 8, 3, 8, 3, 8, 3, 5, 9, 3, 8, 8, 8, 3, 9, 3, 3, 3, 3, 1, 2, 9, 3, 3, 8, 8, 3, 3, 0, 8, 2, 2, 8, 3, 2, 3, 3, 3, 8, 8, 3, 8, 2, 3, 8, 8, 9, 3, 3, 3, 2, 2, 3, 3, 8, 0, 9, 3, 3, 8, 8, 3, 3, 9, 8, 3, 9, 5, 3, 3, 8, 8, 3, 9, 3, 8, 8, 5, 8, 3, 3, 3, 3, 3, 8, 3, 3, 3, 3, 3, 2, 3, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,16,-6.31,"[3, 8, 3, 8, 8, 3, 0, 3, 3, 3, 2, 3, 3, 8, 8, 3, 8, 9, 9, 3, 3, 8, 8, 8, 3, 3, 3, 3, 3, 2, 3, 5, 2, 8, 3, 3, 2, 3, 3, 8, 8, 8, 9, 10, 3, 3, 3, 3, 3, 8, 3, 0, 2, 3, 6, 8, 3, 3, 3, 8, 2, 8, 2, 9, 8, 3, 3, 3, 8, 9, 2, 8, 3, 8, 9, 0, 3, 10, 8, 2, 3, 10, 3, 3, 8, 0, 2, 8, 3, 2, 3, 3, 0, 0, 6, 9, 3, 8, 3, 3, 9, 3, 5, 3, 2, 3, 9, 3, 8, 8, 3, 8, 3, 9, 3, 8, 9, 3, 8, 8, 9, 0, 8, 3, 8, 3, 9, 9, 1, 8, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,18,-5.78,"[9, 2, 0, 8, 2, 2, 3, 8, 3, 2, 3, 2, 3, 8, 3, 2, 0, 3, 3, 8, 3, 8, 3, 3, 2, 10, 3, 8, 3, 3, 3, 3, 3, 9, 2, 5, 3, 3, 3, 3, 3, 8, 3, 3, 3, 0, 3, 0, 0, 3, 2, 2, 3, 0, 8, 3, 2, 3, 3, 3, 3, 8, 5, 9, 0, 9, 2, 9, 10, 6, 1, 6, 0, 8, 8, 3, 3, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,19,-6.4,"[3, 5, 3, 9, 3, 8, 3, 2, 3, 2, 2, 8, 3, 2, 3, 2, 2, 3, 2, 8, 8, 3, 9, 3, 3, 5, 3, 3, 3, 2, 2, 10, 3, 3, 8, 8, 9, 3, 3, 2, 8, 8, 3, 3, 3, 2, 3, 2, 3, 3, 0, 5, 2, 8, 3, 2, 2, 0, 2, 2, 3, 9, 2, 0, 3, 3, 3, 8, 9, 8, 8, 0, 9, 3, 3, 8, 8, 9, 2, 8, 8, 2, 8, 9, 8, 3, 3, 2, 3, 3, 0, 3, 3, 3, 9, 3, 3, 3, 3, 9, 9, 2, 3, 8, 3, 1, 8, 3, 0, 3, 2, 2, 2, 8, 9, 8, 3, 3, 2, 3, 9, 8, 3, 2, 8, 8, 2, 2, 3, 3, 3, 0, 3, 3, 9, 8, 8, 2, 9, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,22,-6.82,"[8, 3, 3, 0, 0, 8, 9, 8, 3, 7, 8, 3, 3, 8, 2, 3, 8, 3, 8, 3, 2, 2, 8, 3, 3, 2, 3, 8, 8, 3, 8, 9, 2, 3, 2, 8, 1, 8, 2, 3, 3, 3, 8, 0, 9, 2, 3, 9, 3, 8, 3, 0, 8, 3, 3, 8, 9, 3, 3, 8, 3, 3, 3, 2, 2, 3, 3, 2, 3, 8, 3, 3, 3, 9, 8, 2, 3, 9, 1, 8, 3, 3, 2, 5, 3, 9, 0, 3, 8, 3, 9, 8, 3, 8, 3, 2, 8, 8, 0, 3, 3, 3, 8, 8, 3, 3, 3, 3, 8, 3, 3, 9, 10, 3, 0, 3, 2, 9, 8, 2, 9, 8, 5, 3, 8, 3, 2, 8, 8, 2, 5, 3, 5, 9, 2, 2, 3, 2, 9, 2, 2, 8, 3, 3, 3, 12, 8, 8, 3, 3, 3, 8, 8, 3, 3, 3, 3, 3, 8, 9, 8, 2, 3, 3, 3, 9, 2, 9, 3, 2, 9, 8, 3, 3, 2, 3, 2, 3, 3, 8, 8, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,24,-6.63,"[2, 2, 3, 2, 3, 3, 3, 3, 0, 3, 8, 3, 3, 3, 8, 3, 3, 8, 3, 3, 0, 2, 3, 9, 2, 3, 8, 8, 3, 8, 3, 2, 0, 8, 8, 8, 2, 5, 3, 3, 3, 8, 2, 1, 0, 8, 8, 3, 3, 9, 8, 3, 0, 2, 2, 3, 8, 8, 8, 9, 3, 3, 3, 8, 9, 7, 2, 3, 3, 2, 6, 0, 3, 3, 10, 8, 3, 2, 8, 0, 3, 8, 9, 8, 5, 8, 8, 3, 3, 3, 9, 8, 8, 8, 2, 10, 2, 3, 8, 3, 3, 9, 2, 3, 3, 9, 2, 9, 10, 8, 8, 3, 3, 3, 3, 3, 8, 3, 3, 8, 3, 3, 8, 3, 3, 8, 10, 8, 3, 3, 5, 3, 3, 3, 0, 3, 8, 2, 3, 8, 8, 8, 3, 8, 9, 10, 9, 3, 8, 9, 2, 3, 8, 3, 8, 8, 2, 3, 3, 3, 8, 3, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,25,-6.44,"[3, 2, 0, 2, 8, 2, 3, 9, 3, 3, 8, 3, 8, 3, 8, 2, 3, 8, 3, 8, 3, 8, 0, 8, 9, 8, 9, 3, 3, 2, 3, 9, 8, 3, 3, 3, 8, 0, 3, 3, 8, 2, 10, 3, 8, 0, 8, 8, 2, 9, 8, 2, 8, 9, 8, 8, 8, 3, 3, 3, 8, 8, 2, 8, 3, 3, 8, 3, 0, 3, 9, 2, 3, 3, 8, 8, 2, 2, 3, 8, 2, 3, 9, 3, 3, 3, 3, 0, 3, 3, 8, 9, 3, 8, 3, 8, 8, 8, 3, 3, 3, 3, 3, 2, 3, 8, 8, 8, 2, 2, 8, 3, 3, 8, 3, 3, 3, 3, 3, 9, 3, 3, 8, 3, 10, 2, 2, 3, 5, 8, 8, 6, 8, 3, 3, 3, 2, 3, 8, 2, 8, 0, 3, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,29,-6.35,"[8, 3, 3, 9, 8, 3, 2, 9, 8, 3, 0, 8, 8, 2, 3, 2, 2, 8, 3, 9, 3, 3, 3, 9, 0, 8, 3, 3, 5, 8, 8, 2, 8, 2, 2, 2, 9, 3, 3, 8, 3, 3, 8, 3, 3, 3, 3, 8, 8, 3, 2, 3, 2, 2, 3, 3, 0, 3, 2, 3, 5, 5, 9, 3, 3, 8, 0, 8, 2, 9, 9, 8, 3, 3, 8, 3, 8, 8, 2, 8, 3, 8, 3, 2, 0, 3, 1, 8, 0, 2, 8, 3, 3, 0, 8, 3, 8, 3, 8, 10, 8, 8, 3, 2, 3, 8, 3, 8, 3, 5, 3, 3, 5, 3, 2, 3, 3, 6, 8, 3, 3, 3, 3, 3, 3, 4, 8, 3, 3, 5, 3, 3, 3, 8, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,31,-6.12,"[3, 8, 8, 3, 2, 8, 2, 8, 3, 3, 8, 8, 8, 0, 8, 8, 3, 3, 3, 8, 3, 8, 8, 9, 8, 3, 0, 8, 2, 3, 3, 8, 3, 3, 0, 8, 9, 3, 5, 2, 8, 8, 9, 3, 5, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 8, 3, 3, 2, 3, 8, 2, 0, 3, 2, 3, 3, 2, 3, 2, 0, 3, 3, 8, 0, 3, 3, 8, 0, 3, 8, 2, 3, 3, 8, 8, 9, 2, 8, 3, 3, 3, 3, 9, 9, 3, 3, 3, 3, 3, 5, 8, 3, 8, 8, 8, 8, 9, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,36,-6.59,"[2, 8, 3, 9, 8, 3, 8, 3, 3, 2, 8, 3, 8, 3, 8, 3, 8, 3, 5, 9, 3, 8, 3, 2, 3, 3, 8, 3, 3, 8, 3, 9, 3, 0, 9, 3, 8, 3, 2, 3, 8, 3, 3, 2, 3, 3, 8, 8, 9, 3, 3, 3, 2, 8, 3, 2, 8, 8, 5, 3, 4, 2, 2, 2, 8, 3, 0, 8, 3, 3, 8, 3, 8, 3, 8, 2, 3, 3, 3, 8, 3, 3, 8, 8, 1, 3, 3, 0, 8, 3, 2, 3, 3, 3, 2, 3, 0, 8, 9, 3, 2, 0, 3, 3, 3, 3, 3, 8, 0, 3, 3, 3, 2, 9, 9, 10, 10, 3, 2, 8, 3, 2, 3, 3, 8, 3, 8, 9, 3, 3, 3, 3, 8, 2, 2, 3, 9, 2, 8, 2, 2, 3, 2, 0, 3, 5, 3, 9, 5, 3, 3, 8, 1, 3, 3, 8, 2, 3, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,37,-6.48,"[2, 3, 3, 8, 3, 5, 3, 0, 9, 3, 3, 8, 0, 3, 3, 0, 2, 8, 8, 10, 8, 2, 8, 3, 3, 8, 2, 3, 6, 3, 8, 3, 9, 8, 2, 2, 3, 3, 3, 8, 3, 8, 3, 0, 3, 8, 3, 2, 3, 3, 3, 3, 3, 3, 8, 2, 3, 3, 0, 3, 2, 3, 10, 3, 3, 8, 2, 6, 2, 8, 3, 3, 10, 3, 0, 8, 3, 8, 3, 3, 8, 3, 2, 3, 8, 2, 2, 3, 3, 9, 8, 3, 3, 8, 3, 3, 2, 2, 8, 9, 3, 3, 3, 7, 2, 6, 8, 3, 2, 8, 3, 8, 3, 3, 9, 3, 3, 6, 2, 3, 8, 3, 9, 3, 9, 3, 9, 3, 9, 9, 2, 3, 3, 8, 3, 3, 0, 3, 2, 2, 7, 9, 3, 8, 8, 8, 8, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,39,-6.14,"[3, 2, 3, 3, 8, 8, 3, 3, 8, 8, 3, 3, 2, 8, 3, 3, 2, 3, 9, 0, 8, 2, 3, 9, 2, 6, 9, 9, 3, 3, 3, 3, 2, 3, 8, 3, 0, 0, 3, 8, 8, 8, 9, 3, 1, 8, 2, 2, 8, 3, 8, 8, 3, 8, 3, 8, 3, 2, 3, 3, 2, 8, 0, 8, 3, 8, 8, 3, 0, 5, 2, 3, 8, 8, 8, 8, 3, 9, 9, 3, 5, 0, 3, 8, 8, 8, 3, 9, 3, 3, 3, 3, 2, 9, 8, 3, 3, 3, 3, 8, 3, 3, 7, 8, 3, 2, 8, 3, 8, 8, 0, 8, 2, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,40,-6.84,"[3, 8, 3, 2, 5, 10, 3, 3, 3, 5, 2, 8, 8, 8, 8, 8, 8, 3, 8, 3, 8, 3, 2, 3, 5, 3, 8, 3, 3, 8, 2, 1, 0, 9, 8, 8, 3, 3, 3, 3, 8, 8, 8, 8, 2, 3, 9, 8, 3, 2, 8, 3, 3, 5, 9, 3, 8, 2, 3, 2, 3, 2, 8, 8, 8, 2, 8, 3, 9, 10, 8, 8, 8, 8, 8, 3, 5, 3, 3, 3, 9, 9, 4, 8, 3, 3, 0, 3, 3, 8, 5, 8, 3, 3, 3, 3, 3, 9, 5, 3, 3, 3, 3, 3, 9, 3, 8, 3, 3, 3, 0, 8, 9, 9, 2, 8, 8, 10, 3, 3, 3, 2, 3, 3, 0, 3, 8, 9, 3, 5, 3, 9, 3, 2, 8, 3, 3, 3, 8, 2, 5, 2, 2, 3, 2, 5, 3, 3, 8, 0, 3, 8, 8, 2, 3, 3, 3, 3, 8, 8, 9, 3, 2, 0, 9, 2, 9, 8, 2, 8, 0, 2, 8, 8, 3, 9, 3, 8, 5, 2, 2, 7, 8, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,41,-6.32,"[2, 6, 8, 3, 8, 3, 1, 8, 3, 2, 3, 2, 2, 10, 2, 3, 9, 8, 2, 3, 9, 8, 8, 3, 8, 3, 3, 0, 3, 8, 2, 3, 2, 3, 8, 8, 2, 2, 2, 9, 3, 8, 3, 8, 1, 3, 3, 2, 9, 3, 0, 3, 9, 5, 3, 3, 3, 2, 3, 8, 5, 2, 2, 8, 8, 0, 3, 2, 3, 8, 2, 3, 10, 8, 2, 2, 8, 8, 3, 8, 9, 3, 3, 8, 3, 0, 2, 3, 0, 3, 3, 6, 3, 9, 8, 9, 3, 3, 3, 8, 8, 8, 3, 8, 8, 3, 8, 0, 8, 8, 9, 0, 3, 2, 3, 9, 3, 3, 10, 3, 3, 3, 2, 2, 3, 3, 2, 2, 5, 8, 2, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,42,-6.96,"[8, 4, 3, 2, 2, 3, 3, 2, 9, 3, 8, 9, 3, 3, 9, 8, 8, 8, 8, 2, 2, 3, 0, 8, 9, 8, 9, 8, 0, 8, 3, 2, 2, 3, 2, 2, 3, 5, 3, 8, 6, 0, 8, 8, 0, 9, 3, 8, 2, 9, 2, 3, 8, 8, 3, 8, 3, 8, 3, 3, 3, 9, 3, 3, 8, 8, 2, 3, 3, 8, 3, 2, 3, 8, 8, 3, 2, 5, 3, 9, 8, 3, 3, 3, 9, 9, 5, 2, 9, 2, 8, 8, 9, 8, 9, 3, 0, 3, 2, 8, 2, 3, 2, 8, 3, 3, 8, 8, 8, 2, 2, 2, 8, 2, 2, 8, 8, 8, 8, 5, 3, 8, 3, 8, 5, 3, 3, 3, 3, 2, 3, 3, 8, 0, 3, 9, 8, 8, 3, 8, 8, 8, 2, 3, 3, 2, 8, 9, 0, 2, 3, 8, 3, 3, 3, 3, 3, 2, 8, 3, 3, 3, 9, 3, 2, 3, 3, 8, 5, 2, 2, 1, 5, 8, 8, 3, 9, 8, 3, 0, 2, 8, 9, 3, 8, 8, 3, 8, 3, 3, 2, 8, 8, 0, 8, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,43,-6.61,"[11, 3, 2, 8, 8, 3, 3, 3, 2, 8, 8, 2, 8, 8, 9, 2, 2, 2, 3, 5, 8, 3, 3, 3, 3, 3, 3, 8, 0, 3, 8, 3, 3, 8, 8, 3, 3, 3, 3, 8, 8, 3, 9, 3, 8, 3, 3, 0, 3, 3, 3, 8, 9, 2, 3, 3, 1, 8, 9, 3, 8, 3, 3, 3, 0, 8, 3, 3, 3, 10, 8, 8, 5, 8, 2, 2, 10, 3, 8, 3, 2, 3, 8, 2, 9, 3, 2, 3, 3, 3, 2, 5, 9, 3, 10, 8, 2, 2, 3, 9, 3, 3, 3, 8, 8, 5, 3, 2, 5, 3, 3, 9, 3, 9, 0, 2, 8, 3, 3, 2, 2, 8, 9, 3, 8, 9, 8, 8, 8, 8, 3, 3, 3, 2, 3, 10, 8, 2, 0, 8, 8, 3, 9, 8, 3, 8, 3, 2, 9, 3, 8, 3, 3, 3, 2, 8, 2, 8, 2, 0, 0]"
0,[-1 -1 -1 -1  2 -1 -1 -1],0,46,-6.44,"[9, 2, 3, 8, 2, 8, 0, 3, 3, 5, 2, 8, 8, 3, 2, 8, 3, 2, 2, 9, 2, 2, 3, 3, 8, 2, 9, 8, 8, 3, 2, 2, 8, 8, 10, 8, 9, 8, 9, 3, 8, 8, 8, 0, 3, 3, 3, 2, 8, 2, 1, 3, 6, 3, 8, 3, 3, 8, 0, 8, 2, 2, 3, 8, 0, 3, 6, 9, 3, 2, 3, 3, 8, 2, 8, 3, 2, 8, 3, 3, 3, 3, 8, 5, 8, 3, 2, 3, 3, 3, 3, 8, 3, 8, 0, 3, 2, 9, 3, 3, 3, 0, 3, 3, 10, 3, 3, 8, 8, 8, 3, 3, 3, 3, 3, 3, 3, 0, 3, 5, 3, 9, 3, 3, 8, 8, 3, 3, 2, 3, 2, 2, 9, 3, 2, 8, 3, 3, 2, 8, 2, 3, 5, 0]"
