,Braid,Epoch,Step,Reward,Action_list
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,6,-0.27,"[9, 5, 8, 9, 3, 2, 0, 9, 3, 8, 3, 3, 0, 2, 8, 9, 2, 9, 8, 2, 8, 8, 3, 6, 3, 9, 3, 8, 3, 2, 9, 3, 3, 3, 9, 3, 2, 3, 3, 3, 2, 3, 5, 8, 8, 8, 2, 3, 2, 8, 2, 9, 2, 2, 2, 3, 3, 3, 9, 9, 3, 2, 3, 3, 8, 3, 3, 3, 10, 8, 9, 2, 2, 9, 3, 3, 3, 3, 8, 8, 3, 2, 2, 9, 2, 3, 2, 3, 8, 8, 0, 3, 8, 3, 3, 3, 8, 2, 3, 3, 5, 3, 3, 3, 7, 2, 2, 2, 3, 2, 8, 2, 1, 8, 8, 2, 3, 3, 9, 8, 2, 8, 9, 2, 3, 3, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,10,0.44,"[3, 3, 3, 0, 2, 2, 8, 9, 0, 2, 8, 8, 8, 2, 3, 3, 8, 0, 8, 9, 2, 3, 10, 3, 3, 10, 2, 3, 8, 10, 2, 3, 8, 2, 8, 5, 3, 2, 8, 3, 8, 8, 9, 3, 8, 3, 8, 8, 3, 5, 8, 9, 8, 3, 3, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,13,-0.49,"[3, 3, 2, 3, 3, 0, 8, 3, 3, 2, 2, 3, 2, 7, 3, 8, 3, 8, 7, 5, 8, 3, 10, 2, 3, 8, 2, 8, 3, 9, 9, 8, 8, 3, 6, 9, 3, 3, 6, 5, 3, 3, 3, 2, 3, 3, 8, 2, 5, 3, 3, 3, 2, 8, 3, 2, 10, 8, 3, 2, 9, 3, 2, 3, 3, 8, 8, 8, 9, 2, 3, 3, 5, 9, 9, 9, 3, 9, 3, 10, 3, 8, 8, 3, 0, 3, 3, 8, 2, 3, 2, 9, 3, 3, 3, 8, 3, 8, 6, 2, 2, 8, 2, 2, 3, 3, 8, 0, 3, 3, 3, 2, 8, 8, 5, 8, 3, 8, 8, 9, 8, 3, 3, 2, 3, 3, 10, 8, 8, 5, 6, 0, 8, 3, 8, 2, 8, 3, 3, 8, 8, 8, 3, 9, 0, 9, 3, 2, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,15,-0.29,"[8, 3, 2, 3, 8, 2, 8, 3, 2, 3, 9, 2, 8, 3, 3, 8, 3, 3, 3, 9, 2, 3, 8, 3, 8, 8, 3, 3, 2, 8, 8, 3, 3, 3, 3, 9, 8, 8, 8, 8, 3, 4, 8, 2, 2, 3, 8, 3, 0, 9, 8, 2, 3, 0, 0, 3, 3, 8, 8, 9, 10, 2, 8, 3, 2, 3, 3, 8, 9, 8, 3, 2, 3, 3, 2, 8, 3, 3, 2, 3, 3, 9, 3, 8, 3, 3, 3, 3, 3, 5, 8, 3, 8, 2, 3, 3, 8, 9, 3, 2, 2, 3, 9, 2, 2, 3, 3, 3, 6, 3, 3, 3, 2, 8, 9, 3, 8, 3, 3, 3, 3, 8, 3, 3, 8, 2, 8, 9, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,16,0.21,"[3, 3, 8, 8, 3, 3, 3, 8, 3, 3, 8, 8, 0, 9, 3, 8, 3, 8, 8, 3, 8, 10, 3, 8, 8, 3, 3, 0, 5, 3, 9, 2, 3, 3, 9, 3, 2, 2, 3, 3, 8, 8, 2, 3, 3, 3, 2, 3, 2, 3, 2, 8, 0, 2, 5, 8, 8, 3, 3, 5, 2, 3, 8, 9, 8, 3, 5, 3, 3, 1, 2, 5, 2, 8, 2, 8, 3, 3, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,17,0.46,"[8, 2, 2, 2, 8, 3, 3, 3, 3, 3, 3, 2, 0, 3, 0, 2, 3, 3, 3, 3, 8, 8, 8, 10, 3, 9, 0, 8, 5, 8, 8, 8, 3, 3, 3, 3, 7, 9, 2, 8, 7, 8, 3, 8, 3, 3, 3, 6, 2, 3, 2, 8, 8, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,18,0.4,"[9, 3, 9, 8, 5, 3, 3, 9, 3, 3, 9, 3, 0, 9, 8, 3, 9, 3, 3, 3, 3, 8, 3, 4, 8, 8, 3, 2, 3, 8, 8, 8, 3, 9, 8, 2, 8, 8, 8, 10, 3, 9, 2, 2, 3, 3, 0, 2, 5, 8, 2, 8, 9, 3, 8, 6, 8, 3, 0, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,22,0.42,"[6, 8, 2, 3, 2, 3, 9, 8, 2, 3, 8, 8, 0, 8, 3, 2, 9, 3, 0, 9, 3, 2, 9, 3, 3, 2, 3, 3, 2, 2, 3, 0, 8, 3, 2, 8, 8, 3, 4, 3, 8, 3, 2, 3, 3, 8, 8, 3, 3, 3, 3, 2, 8, 2, 3, 9, 10, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,24,0.03,"[8, 3, 3, 3, 3, 0, 8, 8, 5, 3, 5, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 8, 9, 2, 3, 2, 3, 2, 8, 2, 3, 2, 9, 3, 8, 8, 8, 3, 2, 3, 9, 9, 8, 3, 3, 0, 3, 3, 9, 9, 3, 9, 5, 9, 3, 3, 3, 3, 9, 8, 2, 3, 8, 6, 3, 2, 3, 3, 3, 3, 5, 0, 8, 2, 3, 3, 3, 3, 3, 3, 8, 3, 8, 3, 3, 3, 3, 3, 3, 2, 3, 8, 3, 3, 3, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,27,0.01,"[9, 3, 8, 2, 8, 2, 3, 8, 3, 2, 3, 9, 9, 3, 9, 9, 3, 0, 3, 2, 9, 9, 2, 3, 9, 5, 3, 2, 9, 2, 8, 3, 2, 3, 8, 9, 2, 3, 0, 3, 3, 8, 8, 8, 3, 3, 3, 8, 3, 2, 2, 8, 4, 3, 5, 3, 3, 8, 3, 3, 8, 3, 8, 3, 0, 3, 6, 8, 3, 10, 2, 2, 2, 8, 2, 3, 2, 3, 3, 3, 8, 8, 3, 3, 2, 3, 3, 2, 9, 3, 8, 2, 8, 3, 3, 2, 2, 2, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,31,-0.04,"[7, 3, 3, 8, 3, 0, 3, 8, 10, 8, 3, 8, 8, 2, 2, 0, 2, 3, 3, 2, 3, 8, 3, 5, 3, 3, 2, 3, 3, 3, 3, 3, 3, 8, 8, 7, 3, 3, 3, 6, 2, 8, 2, 8, 3, 8, 8, 0, 8, 8, 10, 9, 2, 8, 2, 3, 3, 3, 3, 8, 8, 2, 3, 2, 8, 2, 9, 3, 2, 2, 3, 3, 8, 3, 8, 8, 8, 9, 3, 3, 8, 8, 8, 8, 5, 3, 8, 8, 9, 2, 8, 3, 3, 9, 8, 3, 8, 2, 3, 2, 3, 9, 8, 0]"
0,[ 2 -3 -1 -4  3 -2 -3  2  4  3],0,32,0.47,"[5, 9, 3, 2, 3, 3, 9, 8, 3, 2, 3, 8, 3, 10, 3, 8, 3, 3, 3, 8, 8, 8, 2, 8, 3, 0, 9, 3, 8, 8, 2, 3, 3, 3, 3, 0, 3, 8, 3, 2, 3, 3, 9, 3, 3, 8, 0, 8, 8, 3, 5, 8, 0]"
