,Braid,Epoch,Step,Reward,Action_list
0,[-3  2  3 -2 -2  1  1  1  2],0,6,-2.97,"[8, 3, 3, 0, 9, 8, 3, 3, 9, 9, 3, 3, 2, 2, 10, 3, 2, 3, 3, 3, 8, 3, 3, 3, 8, 2, 8, 2, 8, 8, 2, 3, 2, 3, 9, 4, 3, 8, 2, 8, 2, 3, 3, 3, 2, 3, 3, 8, 3, 9, 3, 9, 2, 3, 8, 3, 3, 3, 2, 3, 3, 2, 8, 3, 2, 8, 8, 3, 9, 0, 3, 8, 3, 0, 3, 2, 3, 8, 3, 2, 6, 3, 10, 0, 2, 3, 3, 3, 8, 8, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 0, 3, 9, 2, 8, 2, 3, 3, 8, 3, 2, 3, 8, 10, 3, 3, 8, 2, 3, 8, 9, 3, 3, 8, 3, 3, 3, 8, 2, 3, 3, 3, 3, 3, 3, 3, 8, 9, 3, 8, 2, 3, 3, 3, 3, 3, 8, 3, 3, 8, 3, 5, 2, 3, 2, 2, 5, 10, 0, 8, 3, 8, 9, 3, 3, 3, 8, 2, 3, 5, 2, 3, 3, 3, 3, 3, 8, 3, 3, 9, 8, 8, 3, 3, 3, 9, 3, 2, 6, 3, 2, 3, 8, 9, 3, 2, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,33,-2.3,"[8, 3, 3, 2, 2, 8, 3, 8, 2, 8, 3, 9, 8, 3, 9, 9, 2, 9, 8, 8, 3, 3, 8, 2, 3, 3, 2, 3, 8, 8, 8, 8, 0, 2, 9, 3, 2, 3, 3, 5, 3, 2, 9, 2, 3, 3, 8, 3, 0, 3, 3, 3, 9, 2, 8, 3, 3, 3, 8, 9, 2, 3, 3, 3, 5, 3, 6, 3, 3, 3, 3, 9, 9, 8, 0, 3, 3, 3, 3, 2, 3, 9, 5, 3, 8, 8, 8, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 9, 8, 8, 3, 3, 9, 3, 6, 9, 8, 3, 3, 3, 8, 3, 0, 2, 8, 3, 3, 9, 6, 2, 9, 2, 8, 2, 6, 4, 9, 3, 8, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,46,-2.72,"[3, 2, 9, 9, 8, 9, 2, 8, 9, 2, 3, 3, 5, 3, 5, 3, 2, 9, 3, 8, 10, 2, 5, 3, 3, 3, 10, 3, 8, 3, 8, 3, 3, 2, 8, 3, 8, 1, 8, 8, 8, 8, 2, 9, 8, 3, 2, 3, 8, 3, 9, 3, 3, 2, 3, 3, 8, 8, 2, 9, 3, 8, 0, 3, 9, 1, 3, 3, 3, 2, 8, 9, 8, 3, 3, 5, 2, 8, 8, 6, 8, 8, 3, 3, 8, 2, 3, 5, 2, 2, 8, 3, 3, 0, 3, 5, 8, 3, 3, 9, 2, 3, 2, 3, 8, 3, 9, 2, 10, 2, 8, 3, 8, 10, 3, 3, 3, 8, 3, 2, 3, 9, 3, 2, 3, 5, 3, 9, 10, 8, 9, 3, 2, 3, 8, 8, 3, 3, 3, 3, 9, 3, 3, 6, 9, 8, 2, 3, 8, 0, 2, 3, 1, 8, 8, 3, 9, 8, 3, 0, 8, 3, 2, 6, 5, 8, 3, 8, 3, 3, 8, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,47,-2.54,"[8, 3, 3, 2, 2, 8, 3, 10, 3, 3, 9, 2, 9, 2, 9, 2, 0, 3, 9, 8, 7, 0, 3, 3, 3, 3, 2, 9, 3, 9, 3, 3, 3, 5, 3, 3, 3, 2, 8, 3, 3, 2, 3, 2, 2, 8, 3, 10, 8, 3, 8, 3, 3, 8, 3, 8, 8, 9, 4, 8, 0, 8, 8, 8, 8, 3, 9, 6, 3, 3, 8, 0, 8, 0, 8, 8, 3, 3, 3, 3, 8, 9, 8, 3, 3, 3, 9, 8, 8, 3, 3, 2, 3, 8, 2, 3, 9, 8, 3, 3, 3, 9, 3, 8, 8, 3, 3, 3, 3, 8, 3, 8, 2, 3, 8, 2, 2, 3, 3, 3, 8, 3, 3, 5, 0, 3, 8, 8, 5, 3, 9, 5, 8, 3, 9, 2, 3, 9, 3, 3, 3, 3, 2, 2, 8, 5, 9, 3, 3, 8, 3, 3, 3, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,57,-2.12,"[3, 9, 2, 3, 8, 3, 8, 2, 8, 2, 8, 2, 2, 8, 3, 3, 0, 3, 3, 2, 3, 8, 2, 3, 10, 3, 9, 0, 8, 9, 2, 8, 3, 8, 3, 2, 3, 2, 9, 8, 3, 3, 2, 3, 3, 8, 8, 3, 8, 3, 2, 2, 2, 3, 3, 9, 8, 3, 8, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 6, 8, 3, 3, 8, 3, 8, 2, 9, 9, 3, 1, 3, 2, 2, 8, 8, 3, 3, 3, 0, 3, 5, 8, 3, 8, 3, 3, 9, 8, 10, 3, 8, 3, 8, 8, 2, 0, 9, 10, 3, 3, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,58,-1.74,"[2, 3, 2, 3, 2, 9, 3, 8, 3, 3, 8, 8, 3, 3, 8, 3, 8, 3, 2, 8, 3, 0, 9, 8, 3, 3, 3, 3, 8, 9, 8, 3, 8, 9, 3, 3, 3, 3, 3, 2, 8, 3, 8, 0, 3, 3, 3, 3, 2, 8, 3, 8, 3, 3, 8, 3, 8, 9, 8, 8, 3, 8, 0, 5, 2, 9, 3, 8, 0, 3, 8, 8, 3, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,60,-2.18,"[3, 3, 5, 2, 8, 3, 8, 9, 2, 3, 2, 3, 8, 3, 3, 3, 2, 8, 8, 8, 3, 3, 9, 8, 3, 9, 3, 9, 8, 8, 9, 3, 9, 2, 3, 3, 8, 3, 2, 9, 3, 8, 3, 2, 2, 2, 0, 0, 3, 3, 3, 3, 8, 3, 8, 8, 8, 8, 3, 8, 2, 8, 0, 8, 8, 8, 3, 3, 9, 3, 3, 0, 2, 8, 3, 3, 3, 3, 2, 3, 8, 8, 3, 2, 3, 3, 3, 8, 8, 9, 2, 8, 3, 8, 8, 2, 8, 3, 2, 9, 3, 2, 2, 3, 8, 8, 8, 3, 2, 3, 3, 2, 3, 3, 2, 2, 9, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,62,-2.37,"[8, 8, 3, 3, 3, 3, 9, 8, 8, 2, 3, 3, 2, 2, 3, 9, 3, 9, 2, 3, 3, 8, 9, 0, 8, 8, 3, 8, 9, 8, 9, 3, 0, 3, 8, 8, 3, 8, 8, 3, 8, 2, 3, 9, 3, 0, 8, 2, 2, 8, 9, 3, 3, 3, 8, 3, 2, 2, 8, 3, 3, 9, 8, 2, 8, 3, 5, 8, 3, 3, 9, 8, 3, 3, 3, 8, 3, 2, 0, 9, 3, 10, 9, 8, 10, 3, 7, 3, 2, 8, 8, 8, 9, 8, 8, 8, 3, 2, 9, 9, 3, 2, 3, 2, 3, 3, 3, 3, 8, 8, 2, 3, 8, 3, 3, 3, 3, 3, 8, 3, 2, 2, 2, 9, 3, 3, 8, 3, 2, 2, 3, 5, 5, 9, 8, 2, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,64,-2.32,"[3, 8, 2, 3, 3, 9, 2, 3, 2, 8, 2, 3, 3, 3, 8, 3, 2, 8, 3, 3, 2, 3, 3, 8, 3, 8, 2, 3, 3, 3, 8, 2, 8, 9, 8, 9, 3, 0, 2, 2, 9, 2, 3, 3, 3, 9, 2, 3, 9, 8, 3, 3, 3, 8, 3, 3, 2, 2, 3, 9, 3, 3, 2, 0, 9, 8, 3, 8, 3, 6, 8, 3, 3, 3, 2, 2, 8, 8, 3, 10, 8, 3, 2, 0, 3, 3, 8, 3, 3, 3, 2, 3, 8, 2, 3, 3, 5, 3, 3, 8, 8, 3, 8, 9, 3, 3, 3, 8, 3, 3, 3, 3, 0, 2, 8, 3, 2, 8, 8, 8, 2, 3, 3, 3, 3, 2, 2, 3, 8, 3, 8, 0]"
0,[-3  2  3 -2 -2  1  1  1  2],0,72,-2.07,"[8, 8, 2, 3, 3, 3, 2, 5, 2, 8, 8, 3, 3, 8, 5, 3, 10, 3, 2, 3, 8, 2, 6, 8, 3, 3, 3, 3, 2, 3, 2, 3, 8, 3, 8, 8, 3, 0, 2, 3, 3, 9, 3, 8, 2, 3, 3, 8, 3, 2, 3, 3, 2, 3, 9, 3, 3, 3, 3, 0, 8, 2, 8, 3, 3, 3, 9, 5, 3, 3, 2, 2, 8, 3, 8, 10, 10, 2, 2, 3, 8, 9, 10, 3, 3, 2, 5, 0, 8, 0, 2, 8, 3, 9, 2, 3, 2, 8, 1, 3, 2, 8, 3, 8, 3, 3, 0]"
