,Braid,Epoch,Step,Reward,Action_list
0,[3 1 2],0,0,0.48,"[5, 8, 8, 9, 4, 3, 3, 3, 12, 0, 2, 2, 7, 6, 8, 8, 8, 9, 8, 9, 9, 3, 0, 9, 7, 2, 9, 3, 3, 9, 8, 3, 5, 2, 3, 9, 9, 0, 8, 5, 3, 3, 3, 12, 3, 0, 7, 3, 8, 3, 3, 0]"
0,[3 1 2],0,1,0.87,"[8, 4, 9, 0, 3, 3, 3, 5, 3, 0, 2, 2, 0]"
0,[3 1 2],0,3,0.63,"[5, 10, 3, 8, 3, 6, 3, 5, 9, 4, 0, 2, 9, 9, 3, 3, 3, 3, 2, 0, 8, 3, 9, 3, 8, 3, 3, 0, 9, 0, 3, 9, 2, 3, 2, 3, 0]"
0,[3 1 2],0,4,0.9,"[5, 2, 0, 0, 3, 8, 3, 2, 9, 0]"
0,[3 1 2],0,5,0.87,"[8, 3, 8, 8, 2, 0, 2, 3, 8, 0, 3, 3, 0]"
0,[3 1 2],0,6,0.55,"[5, 8, 8, 3, 3, 3, 9, 0, 8, 8, 8, 9, 8, 10, 5, 2, 8, 8, 9, 5, 4, 11, 3, 2, 3, 5, 8, 3, 3, 8, 2, 3, 9, 3, 3, 3, 3, 2, 3, 9, 0, 8, 0, 3, 0]"
0,[3 1 2],0,7,0.64,"[3, 5, 3, 2, 3, 3, 0, 2, 8, 5, 9, 2, 3, 2, 8, 8, 2, 3, 3, 6, 0, 0, 10, 0, 9, 8, 8, 3, 5, 5, 5, 2, 5, 3, 3, 0]"
0,[3 1 2],0,8,0.61,"[3, 9, 9, 0, 2, 5, 3, 0, 3, 8, 9, 3, 8, 10, 9, 3, 7, 3, 8, 3, 9, 3, 8, 3, 3, 3, 9, 2, 9, 3, 10, 9, 3, 5, 9, 8, 8, 3, 0]"
0,[3 1 2],0,10,0.82,"[5, 0, 8, 9, 5, 2, 8, 9, 2, 8, 10, 9, 8, 3, 3, 0, 5, 0]"
0,[3 1 2],0,11,0.92,"[0, 3, 0, 2, 3, 3, 3, 0]"
0,[3 1 2],0,12,0.74,"[9, 2, 0, 8, 3, 9, 8, 8, 0, 2, 8, 3, 8, 2, 3, 8, 8, 9, 9, 5, 3, 2, 7, 8, 3, 0]"
0,[3 1 2],0,13,0.82,"[2, 5, 9, 3, 3, 0, 3, 3, 3, 0, 8, 4, 3, 8, 3, 10, 5, 0]"
0,[3 1 2],0,14,0.47,"[5, 3, 8, 2, 3, 10, 2, 5, 3, 2, 9, 3, 9, 0, 6, 3, 3, 3, 9, 0, 8, 2, 5, 5, 5, 9, 5, 8, 8, 5, 3, 2, 5, 3, 8, 8, 9, 2, 0, 3, 3, 0, 3, 2, 3, 9, 3, 8, 9, 8, 3, 10, 0]"
0,[3 1 2],0,15,0.9,"[8, 2, 3, 0, 0, 8, 3, 5, 2, 0]"
0,[3 1 2],0,16,0.69,"[5, 9, 0, 5, 2, 9, 3, 3, 12, 9, 0, 0, 3, 8, 8, 3, 2, 9, 3, 8, 3, 8, 8, 8, 3, 3, 8, 9, 4, 5, 0]"
0,[3 1 2],0,17,0.65,"[5, 3, 9, 9, 8, 9, 2, 0, 8, 3, 8, 0, 3, 3, 3, 2, 2, 8, 3, 4, 3, 3, 3, 2, 4, 8, 9, 3, 3, 8, 9, 9, 8, 3, 0]"
0,[3 1 2],0,18,0.78,"[9, 2, 8, 9, 8, 3, 3, 3, 3, 0, 8, 3, 0, 3, 3, 3, 8, 5, 9, 3, 8, 0]"
