,Braid,Epoch,Step,Reward,Action_list
0,[-1 -1 -1],0,0,-1.21,"[3, 8, 3, 3, 9, 10, 3, 3, 0, 3, 3, 3, 8, 0, 7, 0, 8, 5, 0, 5, 0]"
0,[-1 -1 -1],0,1,-1.31,"[5, 0, 3, 7, 3, 3, 3, 2, 9, 10, 3, 0, 3, 2, 8, 3, 3, 2, 3, 8, 3, 3, 3, 0, 8, 8, 8, 10, 3, 2, 0]"
0,[-1 -1 -1],0,2,-1.14,"[8, 8, 11, 2, 2, 8, 5, 4, 3, 4, 3, 2, 0, 0]"
0,[-1 -1 -1],0,3,-1.13,"[3, 3, 0, 5, 0, 8, 3, 3, 8, 9, 8, 8, 0]"
0,[-1 -1 -1],0,4,-1.08,"[8, 11, 8, 8, 2, 0, 2, 0]"
0,[-1 -1 -1],0,5,-1.18,"[3, 2, 2, 5, 8, 5, 0, 2, 0, 9, 3, 6, 0, 3, 4, 0, 5, 0]"
0,[-1 -1 -1],0,6,-1.22,"[3, 8, 9, 8, 10, 3, 0, 2, 3, 6, 3, 3, 3, 2, 9, 3, 0, 2, 2, 3, 3, 0]"
0,[-1 -1 -1],0,7,-1.08,"[3, 0, 9, 0, 8, 3, 3, 0]"
0,[-1 -1 -1],0,8,-1.3,"[8, 3, 3, 8, 9, 2, 3, 9, 0, 0, 3, 3, 3, 8, 8, 3, 2, 8, 7, 3, 0, 8, 0, 5, 9, 3, 3, 3, 9, 0]"
0,[-1 -1 -1],0,9,-1.37,"[5, 8, 5, 3, 8, 9, 9, 9, 10, 12, 0, 7, 3, 2, 8, 3, 9, 12, 9, 12, 3, 2, 5, 8, 3, 0, 0, 10, 4, 2, 10, 0, 2, 8, 2, 0, 0]"
0,[-1 -1 -1],0,10,-1.59,"[9, 3, 2, 9, 2, 3, 3, 3, 11, 3, 2, 2, 8, 2, 2, 8, 5, 11, 2, 5, 2, 3, 8, 0, 12, 3, 3, 8, 8, 8, 2, 2, 8, 3, 3, 8, 2, 4, 2, 0, 3, 0, 3, 3, 4, 8, 2, 3, 8, 3, 8, 3, 3, 3, 8, 8, 3, 3, 0]"
0,[-1 -1 -1],0,11,-1.11,"[9, 0, 5, 0, 2, 5, 9, 3, 5, 3, 0]"
0,[-1 -1 -1],0,12,-1.35,"[8, 9, 3, 3, 3, 2, 0, 2, 8, 3, 7, 3, 0, 3, 8, 5, 3, 9, 0, 8, 5, 0, 3, 2, 3, 3, 3, 3, 7, 8, 8, 2, 3, 8, 0]"
0,[-1 -1 -1],0,13,-1.25,"[9, 7, 5, 9, 8, 0, 5, 3, 11, 0, 3, 9, 3, 8, 5, 3, 3, 5, 8, 3, 8, 5, 3, 0, 0]"
0,[-1 -1 -1],0,14,-1.1,"[0, 0, 4, 2, 3, 3, 8, 5, 5, 0]"
0,[-1 -1 -1],0,15,-1.33,"[5, 3, 8, 0, 3, 9, 2, 2, 8, 8, 3, 3, 3, 3, 5, 3, 3, 8, 9, 8, 2, 9, 3, 0, 11, 9, 3, 3, 8, 3, 0, 4, 0]"
0,[-1 -1 -1],0,16,-1.34,"[2, 3, 10, 3, 9, 10, 8, 3, 5, 8, 2, 8, 8, 3, 2, 0, 0, 5, 5, 3, 9, 9, 2, 8, 3, 9, 3, 3, 3, 5, 4, 8, 5, 0]"
0,[-1 -1 -1],0,17,-1.2,"[2, 5, 5, 3, 9, 3, 5, 3, 8, 9, 3, 8, 8, 3, 0, 0, 5, 8, 8, 0]"
0,[-1 -1 -1],0,18,-1.4,"[3, 4, 3, 9, 8, 8, 2, 2, 2, 5, 3, 10, 11, 10, 5, 11, 9, 8, 0, 3, 3, 8, 9, 8, 9, 0, 3, 3, 8, 3, 0, 0, 3, 8, 9, 8, 5, 2, 8, 0]"
0,[-1 -1 -1],0,19,-1.2,"[3, 12, 1, 0, 5, 3, 8, 9, 8, 8, 7, 8, 8, 2, 3, 4, 0, 3, 3, 0]"
0,[-1 -1 -1],0,20,-1.13,"[3, 3, 0, 3, 8, 3, 3, 2, 3, 0, 5, 9, 0]"
0,[-1 -1 -1],0,21,-1.17,"[0, 5, 9, 8, 0, 4, 9, 3, 2, 8, 5, 7, 4, 9, 3, 8, 0]"
0,[-1 -1 -1],0,22,-1.18,"[5, 3, 2, 3, 3, 0, 9, 3, 2, 3, 8, 5, 3, 3, 3, 8, 0, 0]"
0,[-1 -1 -1],0,23,-1.04,"[9, 0, 0, 0]"
0,[-1 -1 -1],0,24,-1.39,"[3, 8, 8, 8, 3, 3, 4, 8, 3, 5, 3, 3, 8, 3, 0, 2, 3, 2, 7, 8, 3, 3, 3, 5, 3, 2, 8, 3, 8, 2, 4, 5, 3, 3, 2, 8, 0, 3, 0]"
0,[-1 -1 -1],0,25,-1.38,"[9, 3, 11, 3, 9, 3, 5, 0, 3, 3, 3, 2, 8, 8, 2, 0, 3, 8, 2, 3, 9, 8, 3, 8, 3, 0, 3, 3, 2, 5, 8, 5, 3, 3, 3, 3, 3, 0]"
0,[-1 -1 -1],0,26,-1.28,"[2, 5, 2, 3, 0, 5, 9, 8, 5, 8, 2, 3, 9, 2, 10, 9, 0, 3, 5, 5, 8, 9, 8, 9, 2, 3, 8, 0]"
0,[-1 -1 -1],0,27,-1.13,"[0, 3, 3, 8, 8, 9, 8, 3, 5, 8, 0, 3, 0]"
0,[-1 -1 -1],0,28,-1.17,"[8, 0, 8, 1, 2, 8, 8, 8, 0, 2, 3, 8, 8, 3, 8, 8, 0]"
0,[-1 -1 -1],0,30,-1.41,"[2, 0, 8, 0, 8, 3, 3, 3, 2, 8, 10, 7, 3, 3, 5, 2, 0, 3, 2, 9, 3, 8, 8, 0, 3, 8, 5, 8, 8, 3, 3, 2, 8, 2, 8, 8, 3, 3, 9, 3, 0]"
0,[-1 -1 -1],0,31,-1.59,"[2, 8, 9, 2, 8, 3, 0, 11, 3, 3, 0, 3, 2, 9, 4, 10, 0, 8, 3, 5, 8, 3, 3, 12, 2, 9, 9, 3, 8, 8, 3, 3, 1, 0, 3, 8, 3, 3, 2, 3, 6, 3, 3, 5, 8, 9, 9, 9, 1, 5, 2, 3, 2, 5, 5, 2, 3, 3, 0]"
0,[-1 -1 -1],0,32,-1.09,"[0, 2, 8, 3, 3, 5, 3, 0, 0]"
0,[-1 -1 -1],0,33,-1.37,"[8, 8, 9, 5, 3, 3, 5, 8, 3, 9, 8, 8, 3, 8, 9, 3, 3, 0, 2, 2, 2, 3, 3, 10, 8, 2, 0, 3, 2, 2, 3, 3, 8, 8, 9, 3, 0]"
0,[-1 -1 -1],0,34,-1.13,"[3, 6, 3, 8, 3, 3, 5, 0, 5, 3, 3, 0, 0]"
0,[-1 -1 -1],0,35,-1.15,"[8, 0, 3, 10, 5, 8, 3, 8, 9, 3, 8, 2, 3, 0, 0]"
0,[-1 -1 -1],0,36,-1.13,"[3, 3, 8, 0, 5, 2, 3, 0, 7, 8, 8, 3, 0]"
0,[-1 -1 -1],0,37,-1.36,"[8, 8, 9, 7, 4, 0, 3, 8, 9, 3, 3, 9, 1, 5, 3, 2, 6, 3, 8, 3, 3, 3, 3, 8, 0, 3, 8, 8, 2, 9, 3, 3, 3, 2, 2, 0]"
