,Braid,Epoch,Step,Reward,Action_list
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,0,-0.79,"[8, 8, 8, 8, 8, 8, 8, 10, 10, 8, 9, 8, 8, 8, 1, 0, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 10, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 10, 8, 6, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 10, 8, 8, 6, 9, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 9, 10, 8, 6, 8, 8, 8, 8, 10, 8, 10, 9, 8, 8, 1, 8, 8, 8, 8, 10, 8, 9, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 0, 8, 8, 8, 1, 1, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 1, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,7,0.04,"[9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 6, 8, 8, 10, 8, 8, 8, 8, 8, 0, 8, 10, 8, 8, 0, 8, 8, 8, 8, 8, 9, 8, 8, 8, 9, 8, 8, 8, 8, 9, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 9, 8, 8, 8, 8, 9, 1, 6, 8, 8, 8, 8, 10, 10, 8, 8, 10, 8, 8, 8, 8, 8, 8, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,28,-0.47,"[8, 1, 8, 8, 8, 8, 9, 6, 10, 8, 0, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 8, 8, 8, 8, 8, 9, 9, 8, 8, 9, 10, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 1, 8, 8, 8, 9, 9, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 10, 8, 6, 8, 8, 8, 8, 8, 8, 10, 10, 8, 8, 10, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 9, 8, 8, 8, 1, 8, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,36,-0.22,"[8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 1, 8, 8, 8, 8, 8, 8, 6, 9, 8, 0, 8, 6, 8, 10, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 10, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 10, 8, 9, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 9, 8, 8, 9, 8, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 6, 8, 8, 8, 8, 9, 8, 8, 8, 8, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,47,0.05,"[8, 8, 8, 8, 6, 8, 8, 9, 10, 8, 10, 1, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 6, 0, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 10, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,52,0.23,"[8, 8, 8, 8, 8, 10, 8, 8, 8, 10, 8, 8, 8, 8, 8, 9, 9, 8, 6, 8, 8, 1, 10, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 0, 6, 3, 8, 8, 8, 8, 10, 10, 8, 8, 0, 8, 6, 8, 8, 6, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 1, 8, 6, 8, 10, 8, 10, 8, 8, 6, 8, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,58,0.19,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 9, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 9, 0, 9, 0, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 8, 8, 8, 8, 8, 8, 3, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,67,-0.21,"[8, 6, 8, 9, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 1, 8, 8, 9, 8, 0, 8, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 1, 8, 8, 8, 8, 10, 9, 8, 8, 9, 10, 6, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 10, 9, 10, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 9, 8, 6, 8, 8, 9, 8, 10, 9, 8, 8, 8, 8, 10, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,69,-0.05,"[8, 8, 1, 8, 9, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 10, 8, 1, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 0, 8, 8, 10, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]"
0,[-3  1  2  1 -2 -2  3  2  1  3 -2],0,72,0.13,"[10, 8, 8, 6, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 1, 8, 8, 8, 8, 8, 8, 0, 8, 8, 9, 9, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 9, 8, 0]"
